Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
待つ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",N5,22,ええっ ちょっと<b>待っ</b>て！,"Yeah, wait a minute!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12"
うい,はごろも,"1. angel's raiment, robe of feathers<br>2. wings of birds or insects, plumage of birds<br>3. type of bug",Unlabeled,22,<b>うう</b>ううーっ！,Uuuuuuuuu!,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E08, S01E09, S01E12"
また,また,"1. crotch, crutch, groin, thigh<br>2. fork (in a tree, road, river, etc.), tines (of a fork)",N5,22,“<b>また</b>”ってことは―,What does “again” mean?,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E08, S01E09, S01E11, S01E12"
匂い,におい,"1. odour, odor, scent, smell, stench<br>2. aura, whiff, smacks of ..., sense, flavour, flavor",N3,22,下着に<b>匂い</b>が付いてるのか？,Does your underwear smell?,"S01E02, S01E04, S01E06, S01E07, S01E11, S01E12"
すごい,すごい,Amazing,N3,22,<b>すごい</b>！ みんな こんな所で,amazing! Everyone in a place like this,"S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E11, S01E12"
まだ,まだ,"1. still, as yet, only<br>2. (not) yet<br>3. more, (more) still<br>4. at least, comparatively, relatively<br>5. unfinished, incomplete, not yet done",N5,21,私は <b>まだ</b>何も,I still have nothing,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12"
分かる,わかる,"1. to understand, to comprehend, to grasp, to see, to get, to follow<br>2. to become clear, to be known, to be discovered, to be realized, to be realised, to be found out<br>3. I know!, I think so too!",N5,21,意味 <b>分から</b>んが ウゼえ！,"I don't know what it means, but it's so cool!","S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E11, S01E12"
あと,あと,"1. behind, rear<br>2. after, later<br>3. remainder, the rest<br>4. more (e.g. five more minutes), left<br>5. also, in addition<br>6. descendant, successor, heir<br>7. after one's death<br>8. past, previous",N3,20,<b>あと</b>ちょっとで溢れそう！,It's going to be overflowing in a little while!,"S01E01, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12"
目,め,"1. eye, eyeball<br>2. eyesight, sight, vision<br>3. look, stare, gaze, glance<br>4. notice, attention, observation, eyes (of the world, public, etc.)<br>5. an experience<br>6. viewpoint<br>7. discrimination, discernment, judgement, eye (e.g. for quality)<br>8. appearance<br>9. chance to succeed, possibility<br>10. spacing (between crossed strands of a net, mesh, etc.), opening, stitch, texture, weave<br>11. grain (of wood)<br>12. eye (of a storm, needle, etc.)<br>13. intersection (on a go board), square (on a chess board)<br>14. dot (on a dice), pip, rolled number<br>15. graduation, division (of a scale)<br>16. tooth (of a saw, comb, etc.)<br>17. ordinal number suffix<br>18. somewhat, -ish<br>19. point (e.g. of change)",N5,20,<b>目</b>の腫れがとれない,I can't get rid of the swelling in my eyes,"S01E01, S01E02, S01E03, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
もらう,もらう,To receive,N4,20,さっさと隣に見せて<b>もらえ</b>,Hurry up and show me to the person next to you.,"S01E01, S01E02, S01E03, S01E04, S01E07, S01E09, S01E10, S01E11, S01E12"
おお,おお,"1. large, big, great, major, important, serious, heavy, loud<br>2. older, senior<br>3. final, ultimate<br>4. rough, broad, general",Unlabeled,20,う<b>おお</b>お!? すっげ～ ブス！,Wow!? So ugly!,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E12"
買う,かう,"1. to buy, to purchase<br>2. to value, to have a high opinion<br>3. to stir, to provoke, to draw upon oneself",N5,20,甘いものでも<b>買っ</b>て帰ろっと,Let's buy something sweet and go home.,"S01E01, S01E03, S01E04, S01E05, S01E07, S01E08, S01E11"
智,サトシ,Tomo,Unlabeled,20,<b>智</b>子と智貴は？,What about Tomoko and Tomoki?,"S01E01, S01E02, S01E03, S01E04, S01E07, S01E09, S01E12"
ハァ,はあはあ,"1. gasp, pant",Unlabeled,20,<b>ハァ</b>… 自分が一方的に,Hah... I'm one-sided,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E12"
いく,いく,"1. reverence, awe, fear",N1,20,さあ みんな ノリノリで<b>いく</b>よ！,"Come on, everyone, let's get excited!","S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12"
夏休み,なつやすみ,"1. summer vacation, summer holiday",N5,20,“一人で<b>夏休み</b>を楽しむ方法”っと,“How to enjoy summer vacation alone”,"S01E05, S01E06, S01E07, S01E08, S01E09"
花火,はなび,1. fireworks,N2,20,<b>花火</b>を一緒に見る人も,Some people watch fireworks together,"S01E06, S01E07"
男子,だんし,"1. youth, young man",N3,19,<b>男子</b>に６回も声をかけられてる,I've been called out to by a boy 6 times.,"S01E01, S01E02, S01E03, S01E06, S01E10, S01E11, S01E12"
生,き,"1. pure, undiluted, raw, crude",N3,19,女子高<b>生</b>１人でも入るはずだ,Even one high school girl should be able to enter.,"S01E01, S01E02, S01E05, S01E06, S01E07, S01E08"
ゲーム,ゲーム,1. game,N3,19,<b>ゲーム</b>に飽きたときは,When you're bored with the game,"S01E01, S01E03, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
前,さき,"1. point, tip, end, nozzle<br>2. head (of a line), front<br>3. first, before, ahead (of)<br>4. (the way) ahead, beyond<br>5. future<br>6. previous, prior, former, recent, last<br>7. destination<br>8. rest (e.g. of a story), continuation, remaining part<br>9. the other party",N5,19,泣いてるのがバレる<b>前</b>に,Before I find out you're crying,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12"
自分,じぶん,"1. myself, yourself, oneself, himself, herself<br>2. I, me<br>3. you",N5,19,<b>自分</b>は痴漢に遭う美少女とでも,I thought I was a beautiful girl being molested.,"S01E01, S01E04, S01E07, S01E08, S01E09, S01E11, S01E12"
えーっと,えっと,"1. let me see, well, errr ..., uhh ...",Unlabeled,19,<b>えーっと</b>ね これをね,"Well, this is it.","S01E06, S01E07, S01E08, S01E09, S01E11, S01E12"
超,ちょう,"1. super-, ultra-, hyper-, extreme<br>2. extremely, really, totally, absolutely<br>3. over, more than",N1,18,<b>超</b>ハッピーなスマイルでね！,With a super happy smile!,"S01E01, S01E02, S01E04, S01E05, S01E07, S01E09, S01E10, S01E11, S01E12"
早い,はやい,"1. fast, quick, hasty, brisk<br>2. early (in the day, etc.), premature<br>3. (too) soon, not yet, (too) early<br>4. easy, simple, quick",N5,18,もう ほら！ <b>早く</b>！,Look! quickly!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
子,こ,"1. child<br>2. young (animal)<br>3. young woman, young geisha<br>4. offshoot<br>5. interest<br>6. new shares<br>7. player who is not a dealer (in cards, mahjong, etc.)<br>8. bird egg<br>9. -er (often of young women)",N4,18,途中で あの<b>子</b> 死ぬとは,That child would die on the way.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E08, S01E11, S01E12"
まま,まま,As is / Condition,Unlabeled,18,この<b>まま</b>では圧死する,If this continues I will be crushed to death,"S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E12"
ほんと,ほんとう,"1. truth, reality, actuality, fact<br>2. proper, right, correct, official<br>3. genuine, authentic, real, natural, veritable",Unlabeled,18,<b>ほんと</b> どうでもいいわ,I really don't care,"S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
悪い,わるい,"1. bad, poor, undesirable<br>2. poor (quality), inferior, insufficient<br>3. evil, sinful<br>4. ugly, not beautiful<br>5. at fault, to blame, in the wrong<br>6. bad (at doing something)<br>7. unprofitable, unbeneficial<br>8. sorry, (my) bad, unforgivable",N5,17,まあ <b>悪い</b>子ではないけどね,"Well, he's not a bad kid, though.","S01E01, S01E02, S01E06, S01E07, S01E09, S01E11, S01E12"
女子高,じょしこう,1. girls' high school,Unlabeled,17,<b>女子高</b>生１人でも入るはずだ,Even one high school girl should be able to enter.,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E08"
会話,かいわ,1. conversation,N4,17,人と<b>会話</b>できた～！,I was able to talk to people!,"S01E01, S01E06, S01E12"
みんな,みんな,"1. everyone, everybody, all<br>2. everything, all",N5,17,さあ <b>みんな</b> ノリノリでいくよ！,"Come on, everyone, let's get excited!","S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E10, S01E11, S01E12"
別に,べつに,"1. (not) particularly, (not) especially, (not) specially<br>2. separately, apart, additionally, extra",N3,17,<b>別に</b>変態とかじゃなくて！,I'm not a pervert or anything!,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E08, S01E11"
もの,もの,Thing (tangible),Unlabeled,17,昼間 注文した<b>もの</b>がもう届くとは,"During the day, I can't believe what I ordered has already arrived.","S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E12"
しまう,しまう,To finish / Do completely,N3,17,ほんとに夏休みが過ぎ去って<b>しまう</b>,Summer vacation has really come to an end,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E10, S01E11, S01E12"
死ぬ,しぬ,"1. to die, to pass away<br>2. to lose spirit, to lose vigor, to look dead<br>3. to cease, to stop",N5,17,もう<b>死ん</b>でるだろ！,You're already dead!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E11, S01E12"
ぐらい,くらい,"1. approximately, about, around, or so<br>2. to (about) the extent that, (almost) enough that, so ... that ..., at least<br>3. as ... as ..., like",N1,17,部下に欲しい<b>ぐらい</b>ですよ,I want one for my subordinates.,"S01E01, S01E02, S01E03, S01E04, S01E08, S01E10, S01E11"
うる,うる,"1. to be able to ..., can ...<br>2. to get, to acquire, to obtain, to procure, to earn, to win, to gain, to secure, to attain",Unlabeled,17,<b>うっ</b>ひょーっ！,Woohoo!,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
なんか,なんか,"1. something like ..., things like ..., someone like ..., the likes of ...",N1,17,それに 料理<b>なんか</b>始めやがって,And I've just started cooking.,"S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
どこ,どこ,"1. where, what place<br>2. how much (long, far), what extent",N5,17,<b>どこ</b>が “Ｈな夢”だ！,Where is the “H dream”?,"S01E02, S01E04, S01E05, S01E06, S01E07, S01E11, S01E12"
みたい,みたい,"1. -like, sort of, similar to, resembling",Unlabeled,17,中学生のころ<b>みたい</b>に遊ぼ！,Let's play like we did in middle school!,"S01E02, S01E03, S01E04, S01E05, S01E08, S01E10, S01E11, S01E12"
クイーン,クイーン,1. queen,Unlabeled,17,<b>クイーン</b>はピンチになると―,When the queen is in a pinch...,S01E08
次,つぎ,"1. next, following, subsequent<br>2. stage, station",N5,16,<b>次</b>はアヒル口にチャレンジだよ！,Next is the duck mouth challenge!,"S01E01, S01E02, S01E04, S01E05, S01E07, S01E08, S01E10, S01E12"
よう,よう,Way / Like / As if,Unlabeled,16,傘をとる<b>よう</b>なヤツが,A guy who looks like he's taking an umbrella,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E12"
食べる,たべる,"1. to eat<br>2. to live on (e.g. a salary), to live off, to subsist on",N5,16,じゃあ いつ<b>食べる</b>の？ 今でしょ！,So when are you going to eat? Right now!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E10, S01E11, S01E12"
話す,はなす,"1. to talk, to speak, to converse, to chat<br>2. to tell, to explain, to narrate, to mention, to describe, to discuss<br>3. to speak (a language)",N5,16,これで ゆうちゃんに<b>話す</b>ネタが,Now I have something to tell Yu-chan.,"S01E01, S01E02, S01E03, S01E05, S01E07, S01E08, S01E12"
一,いち,"1. one<br>2. best<br>3. first, foremost<br>4. beginning, start<br>5. a (single), one (of many)<br>6. ace (playing card)<br>7. bottom string (on a shamisen, etc.)",N5,16,“<b>一</b>人で夏休みを楽しむ方法”っと,“How to enjoy summer vacation alone”,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E11"
もしかして,もしかして,"1. perhaps, possibly, maybe, by any chance, if I'm not mistaken<br>2. if, in case, in the event that",Unlabeled,16,<b>もしかして</b> あの人が,Maybe that person,"S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E12"
聞く,きく,"1. to hear<br>2. to listen (e.g. to music)<br>3. to ask, to enquire, to query<br>4. to hear about, to hear of, to learn of<br>5. to follow (advice, order, etc.), to obey, to listen to, to comply with<br>6. to hear (e.g. a plea), to grant (a request), to accept (e.g. an argument), to give consideration to<br>7. to smell (esp. incense), to sample (a fragrance)<br>8. to taste (alcohol), to try",N5,16,<b>聞い</b>たことがあったな,I've heard of it before.,"S01E03, S01E04, S01E05, S01E07, S01E08, S01E11, S01E12"
女の子,おんなのこ,"1. girl, daughter, baby girl<br>2. young woman",N5,15,私は無口でクールでかわいい<b>女の子</b>,"I'm a quiet, cool and cute girl","S01E01, S01E02, S01E05, S01E08, S01E09, S01E12"
これから,これから,"1. from now on, after this, in the future, in future<br>2. from here, from this point",N4,15,<b>これから</b>が本番！,Now it's time for the real thing!,"S01E01, S01E05, S01E06, S01E08, S01E09, S01E10, S01E12"
くださる,くださる,"1. to give, to confer, to bestow<br>2. to kindly do for one, to oblige, to favour, to favor",N4,15,ベタな青春でも送って<b>ください</b>よ,Please send me your youth even if it's just a waste of time.,"S01E01, S01E02, S01E04, S01E06, S01E07, S01E09"
全然,ぜんぜん,"1. (not) at all, (not) in the slightest<br>2. wholly, entirely, completely, totally<br>3. extremely, very",N3,15,<b>全然</b>そんなことなくって！,Not at all!,"S01E01, S01E02, S01E03, S01E06, S01E08, S01E09"
すぎる,すぎる,"1. to pass through, to pass by, to go beyond<br>2. to pass (of time), to elapse<br>3. to have expired, to have ended, to be over<br>4. to exceed, to surpass, to be above<br>5. to be no more than ...<br>6. to be excessive, to be too much, to be too ...",Unlabeled,15,さすがに20冊は読み<b>すぎ</b>た,"As expected, I read 20 books too many books.","S01E01, S01E02, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
その,その,"1. that, the<br>2. part (as in ""part two"")<br>3. um ..., er ..., uh ...",N5,15,だが逆に <b>その</b>私がだ―,"But on the other hand, it's me...","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10"
よく,よく,"1. greed, craving, desire, appetite, hunger, avarice, wants",N5,15,ともちゃん <b>よく</b>大丈夫だね,"Tomo-chan, you're fine.","S01E01, S01E02, S01E04, S01E06, S01E08, S01E10, S01E12"
部,ぶ,"1. department (in an organization), division, bureau<br>2. club<br>3. part, component, element<br>4. category<br>5. counter for copies of a newspaper or magazine",N1,15,ここに文化<b>部</b>とかが,There's a cultural department here.,"S01E01, S01E02, S01E05, S01E10, S01E11, S01E12"
的,てき,"1. -ical, -ive, -al, -ic, -y<br>2. -like, -ish, -sort of, -kind of<br>3. (something) like, along the lines of<br>4. -wise, in terms of, for, from the viewpoint of, from a ... standpoint, as far as ... is concerned<br>5. Mr., Ms., Mrs.",N1,15,時には戦略<b>的</b>撤退も必要だ,Sometimes a strategic retreat is necessary.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E12"
バカ,ばか,"1. idiot, moron, fool<br>2. trivial matter, folly, absurdity<br>3. stupid, foolish, dull, absurd, ridiculous<br>4. fervent enthusiast, nut, person singularly obsessed with something<br>5. Mactra chinensis (species of trough shell)",Unlabeled,15,チャラ男と<b>バカ</b>女どもが,Foolish men and foolish women,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E12"
円,えん,1. yen (Japanese monetary unit)<br>2. circle,N3,15,100<b>円</b>までってことかな,I guess it's up to 100 yen.,"S01E01, S01E04, S01E05, S01E08, S01E09, S01E10"
として,として,"1. as (i.e. in the role of), for (i.e. from the viewpoint of)<br>2. apart from... (used to change the topic)<br>3. even (e.g. ""not even a single person"")<br>4. thinking that..., trying to...",Unlabeled,14,もう キャバクラ嬢<b>として</b>の,As a cabaret club girl,"S01E01, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E12"
とき,とき,1. regular (stops at every station) Jouetsu-line Shinkansen,Unlabeled,14,でも 中学の<b>とき</b>は,But when I was in junior high school,"S01E01, S01E04, S01E05, S01E07, S01E08, S01E10, S01E11, S01E12"
