Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
気,き,"1. spirit, mind, heart<br>2. nature, disposition<br>3. motivation, intention<br>4. mood, feelings<br>5. ambience, atmosphere, mood",N4,27,<b>気</b>が緩むものじゃん？,Isn't that relaxing?,"S01E01, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
あんた,あんた,1. you,Unlabeled,27,<b>あんた</b>が他のオスとも,You and other males,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11"
いう,ゆう,"1. to do up (hair), to dress, to arrange<br>2. to tie, to bind, to fasten, to make (a fence)",Unlabeled,27,今は どうでも<b>いい</b>,It doesn't matter now,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
なんで,なんで,"1. why?, what for?<br>2. how?, by what means?",Unlabeled,27,おい <b>なんで</b> お前がここに？,"Hey, why are you here?","S01E01, S01E03, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
チーム,チーム,1. team,N3,26,“君は役者<b>チーム</b>でも,“You’re on the acting team too.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E12"
目,め,"1. eye, eyeball<br>2. eyesight, sight, vision<br>3. look, stare, gaze, glance<br>4. notice, attention, observation, eyes (of the world, public, etc.)<br>5. an experience<br>6. viewpoint<br>7. discrimination, discernment, judgement, eye (e.g. for quality)<br>8. appearance<br>9. chance to succeed, possibility<br>10. spacing (between crossed strands of a net, mesh, etc.), opening, stitch, texture, weave<br>11. grain (of wood)<br>12. eye (of a storm, needle, etc.)<br>13. intersection (on a go board), square (on a chess board)<br>14. dot (on a dice), pip, rolled number<br>15. graduation, division (of a scale)<br>16. tooth (of a saw, comb, etc.)<br>17. ordinal number suffix<br>18. somewhat, -ish<br>19. point (e.g. of change)",N5,26,とても<b>目</b>の前では言えないけど,"I can't really say it in front of you, but","S01E01, S01E02, S01E03, S01E05, S01E06, S01E08, S01E09, S01E10, S01E12"
明日,あした,1. tomorrow<br>2. near future,N5,26,とても <b>明日</b>の公演を,I'm really looking forward to tomorrow's performance.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E11"
ごめん,ごめん,"1. I'm sorry, my apologies, excuse me, pardon me<br>2. may I come in?<br>3. permission, leave, license<br>4. dismissal, discharge<br>5. not wanting, objecting to, being fed up with, wishing to avoid",Unlabeled,26,さっきは <b>ごめん</b>な,Sorry about earlier,"S01E01, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12"
もん,もの,1. person,Unlabeled,26,おいしいものは おいしい<b>もん</b>,Delicious food is delicious,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
彼女,かのじょ,"1. she, her<br>2. girlfriend",N4,26,でも いつか<b>彼女</b>には―,But someday she will...,"S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
ハア,はあはあ,"1. gasp, pant",Unlabeled,25,<b>ハア</b> 元気 出せよ,"Haha, cheer up","S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E10"
早い,はやい,"1. fast, quick, hasty, brisk<br>2. early (in the day, etc.), premature<br>3. (too) soon, not yet, (too) early<br>4. easy, simple, quick",N5,25,あら <b>早い</b>わね ２匹とも,"Oh, it's so fast, both of them.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E12"
とか,とか,"1. and the like, such as, among other things, and so on<br>2. or something, something like, a (certain)<br>3. I hear that ..., people say that..., rumour has it that ...<br>4. or something, something like, or whatever",Unlabeled,25,入りたい<b>とか</b>思ったことは？,Have you ever thought about joining?,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10"
まあ,まあ,"1. just (e.g. ""just wait here""), come now, now, now<br>2. tolerably, passably, moderately, reasonably, fairly, rather, somewhat<br>3. well..., I think..., it would seem..., you might say..., Hmmm, I guess so...<br>4. oh!, oh dear!, oh, my!, wow!, goodness gracious!, good heavens!",N3,25,<b>まあ</b> さすがにオオカミとウサギで,"Well, as expected, it's the wolf and the rabbit.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
強い,つよい,"1. strong, potent, competent, domineering, tough<br>2. strong, brawny, powerful, healthy, rugged<br>3. good (at), skilled, knowledgeable<br>4. being able to handle, know how to deal (with), durable (against), resistant (to), resilient<br>5. firm, rigid, solid<br>6. intense, strong, fierce, high<br>7. dependable, trustworthy",N5,24,あなたが<b>強い</b>ことには,that you are strong,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E09, S01E10, S01E11, S01E12"
気持ち,きもち,"1. feeling, sensation, mood, state of mind<br>2. preparedness, readiness, attitude<br>3. thought, sentiment, consideration, solicitude, gratitude<br>4. slightly, a bit, a little",N4,24,<b>気持ち</b>悪がったりとか,Feeling sick?,"S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
体,からだ,"1. body<br>2. torso, trunk<br>3. build, physique, frame, figure<br>4. health, constitution<br>5. corpse, dead body",N5,24,<b>体</b>でしかないことも,Sometimes it's just a body,"S01E02, S01E03, S01E05, S01E06, S01E10, S01E11, S01E12"
手,て,"1. hand, arm<br>2. forepaw, foreleg<br>3. handle<br>4. hand, worker, help<br>5. trouble, care, effort<br>6. means, way, trick, move, technique, workmanship<br>7. hand, handwriting<br>8. kind, type, sort<br>9. one's hands, one's possession<br>10. ability to cope<br>11. hand (of cards)<br>12. direction<br>13. move (in go, shogi, etc.)",N5,24,お前はルイに お<b>手</b>でもしてな,You should give Louis your hand.,"S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E10, S01E12"
初めて,はじめて,"1. for the first time<br>2. only after ... is it ..., only when ... do you ...",N5,24,私も肉食獣相手は<b>初めて</b>だから,It's also my first time dealing with a carnivore.,"S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11"
だから,だから,"1. so, therefore, accordingly, consequently, on those grounds, that is why, for that reason<br>2. like I said, I told you already",N4,23,<b>だから</b>合法ってわけではねえが,That doesn't mean it's legal though,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11"
生きる,いきる,"1. to live, to exist<br>2. to make a living, to subsist<br>3. to be in effect, to be in use, to function<br>4. to come to life, to be enlivened<br>5. to be safe (in baseball, go, etc.)",N4,23,でも 俺は光を浴びて<b>生き</b>たい,But I want to live bathed in light,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E09, S01E10, S01E11, S01E12"
できる,できる,"1. to be out of, to have no more at hand",N5,23,私には子供が<b>でき</b>なかった,i couldn't have a child,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
出る,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",N5,23,街の飲食店でも肉は一切 <b>出</b>ない,No meat is served at restaurants in town.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E12"
逃げる,にげる,"1. to escape, to run away",N4,23,もう<b>逃げる</b>のは嫌だ,I don't want to run away anymore,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12"
好き,すき,"1. liked, well-liked, favourite, favorite<br>2. in love (with), loved, romantically interested (in)<br>3. faddism, eccentricity<br>4. the way one likes, (as) it suits one<br>5. refined taste, elegant pursuits",N5,23,食べ物は何が<b>好き</b>？,What food do you like?,"S01E02, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
やつ,やつ,"1. fellow, guy, chap<br>2. thing, object<br>3. he, she, him, her",Unlabeled,22,草食動物に手を下している<b>やつ</b>だ,It's the one who is undermining herbivores.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12"
もの,もの,Thing (tangible),Unlabeled,22,ストレスによる<b>もの</b>なんですか？,Is it due to stress?,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
くらい,くらい,About / Approximately,Unlabeled,22,それに あの<b>くらい</b>のバードキスで,And with a bird kiss like that,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
ため,ため,Sake / Purpose,Unlabeled,22,他の誰でもない 自分の<b>ため</b>に,for myself and no one else,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E11, S01E12"
日,ひ,"1. day, days<br>2. sun, sunshine, sunlight<br>3. (the) day, daytime, daylight<br>4. date, deadline<br>5. (past) days, time (e.g. of one's childhood)<br>6. case (esp. unfortunate), event",N4,22,舞台で こんな全力を出せる<b>日</b>が,One day I'll be able to give my all on stage,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11"
持つ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",N5,22,お前は単に特殊性癖を<b>持っ</b>た,you just have a special fetish,"S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11"
シシ,シシ,1. Sissi,Unlabeled,22,<b>シシ</b>組のことは 何としてでも,I'll do anything about the Shishi-gumi.,"S01E09, S01E10, S01E12"
組,くみ,"1. set (of items)<br>2. group (of people), class (of students), company (esp. construction), family (i.e. mafia), team<br>3. typesetting, composition",N3,22,シシ<b>組</b>のことは 何としてでも,I'll do anything about the Shishi-gumi.,"S01E09, S01E10, S01E12"
一緒,いっしょ,"1. together<br>2. at the same time<br>3. same, identical",N5,21,今日は俺と<b>一緒</b>に帰ろう,Come home with me today,"S01E01, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
演劇,えんげき,"1. drama, theatre, theater, play",N2,21,今年度の<b>演劇</b>部の活躍にも,This year's drama club's activities,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E12"
ちゃ,ちゃ,"1. tea<br>2. tea plant (Camellia sinensis)<br>3. tea preparation, making tea<br>4. brown<br>5. mockery",Unlabeled,21,いつまでも寝て<b>ちゃ</b>ダメ,Don't sleep forever,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
よく,よく,"1. greed, craving, desire, appetite, hunger, avarice, wants",N5,21,<b>よく</b>動くし 吐息で腕が湿る,I move a lot and my arms get damp from my breath.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E12"
少し,すこし,"1. small quantity, little, few, something<br>2. little while<br>3. short distance",N5,21,俺は <b>少し</b>ずつですが,I am little by little,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E12"
中,なか,"1. inside, interior, in<br>2. among, within<br>3. middle, center, centre<br>4. during, while, middle, midst, amid<br>5. interval, gap<br>6. mean, average<br>7. second (of three, e.g. sons, volumes), middle<br>8. medium grade, medium quality<br>9. red-light district",N5,21,私たちはウサギの<b>中</b>でも,we are among rabbits,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12"
どこ,どこ,"1. where, what place<br>2. how much (long, far), what extent",N5,21,<b>どこ</b>にでもいる,are everywhere,"S01E01, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
はい,はい,"1. yes, that is correct<br>2. understood, I see, OK, okay<br>3. present, here<br>4. pardon?, what's that?, come again?<br>5. now, here, here you go<br>6. giddy-up, giddap",N5,21,<b>はい</b>はい そうでーす,Yes yes that's right,"S01E01, S01E02, S01E05, S01E07, S01E08, S01E09, S01E11, S01E12"
僕,しもべ,"1. servant, manservant, menial",N4,21,<b>僕</b>には幼なじみがいるんですよ,I have a childhood friend,"S01E01, S01E02, S01E05, S01E06, S01E07, S01E08"
つもり,つもり,"1. intention, plan<br>2. conviction, belief",N4,20,あなた その<b>つもり</b>で,you mean that,"S01E01, S01E02, S01E03, S01E04, S01E07, S01E08, S01E10, S01E11, S01E12"
悪い,わるい,"1. bad, poor, undesirable<br>2. poor (quality), inferior, insufficient<br>3. evil, sinful<br>4. ugly, not beautiful<br>5. at fault, to blame, in the wrong<br>6. bad (at doing something)<br>7. unprofitable, unbeneficial<br>8. sorry, (my) bad, unforgivable",N5,20,きっと<b>悪い</b>夢でも見たのよ,I must have had a bad dream,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
しまう,しまう,To finish / Do completely,N3,20,敵役に空きが できて<b>しまっ</b>た,There is now a vacancy for the role of the enemy.,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
顔,かお,"1. face, visage<br>2. look, expression, countenance<br>3. honor, honour, face<br>4. influence, notoriety",Unlabeled,20,いかにも女受けする<b>顔</b>が,The face is very feminine,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
ただ,ただ,"1. ordinary, common, usual<br>2. free of charge<br>3. unaffected, as is, safe<br>4. only, merely, just, simply<br>5. but, however, nevertheless",N3,20,<b>ただ</b> もっと 君と,Just more with you,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12"
的,てき,"1. -ical, -ive, -al, -ic, -y<br>2. -like, -ish, -sort of, -kind of<br>3. (something) like, along the lines of<br>4. -wise, in terms of, for, from the viewpoint of, from a ... standpoint, as far as ... is concerned<br>5. Mr., Ms., Mrs.",N1,20,最終<b>的</b>には このオオカミが,"In the end, this wolf","S01E02, S01E05, S01E06, S01E07, S01E09, S01E10"
じゃん,じゃーん,"1. ta-dah!, ta-da!, voilà!<br>2. clash, crash, bang",Unlabeled,20,気が緩むもの<b>じゃん</b>？,Isn't that relaxing?,"S01E03, S01E04, S01E05, S01E06, S01E08, S01E10, S01E11"
学校,がっこう,1. school,N5,19,この<b>学校</b>では―,At this school-,"S01E01, S01E02, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12"
ありがとう,ありがとう,"1. thank you, thanks",N3,19,<b>ありがとう</b>　でも大丈夫,"Thank you, but it's okay","S01E01, S01E02, S01E05, S01E06, S01E08, S01E10, S01E12"
ずっと,ずっと,"1. continuously in some state (for a long time, distance), throughout, all along, the whole time, all the way<br>2. much (better, etc.), by far, far and away<br>3. far away, long ago<br>4. direct, straight",N3,19,<b>ずっと</b> 君に,forever to you,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E11, S01E12"
さっき,さっき,"1. a short while ago, a moment ago, just now, some time ago",N4,19,<b>さっき</b> 女子寮でも,Just now in the girls' dormitory,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E11, S01E12"
まま,まま,As is / Condition,Unlabeled,19,誰かに愛されることもない<b>まま</b>,Without being loved by anyone,"S01E01, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E11, S01E12"
裏,うら,"1. opposite side, bottom, other side, side hidden from view, undersurface, reverse side<br>2. rear, back, behind<br>3. lining, inside<br>4. in the shadows, behind the scenes, offstage, behind (someone's) back<br>5. more (to something than meets the eye), hidden side (e.g. of one's personality), unknown circumstances, different side<br>6. proof<br>7. opposite (of a prediction, common sense, etc.), contrary<br>8. inverse (of a hypothesis, etc.)<br>9. bottom (of an inning), last half (of an inning)",N4,19,くれぐれも“<b>裏</b>市”に,Definitely in the “back market”,"S01E01, S01E03, S01E06, S01E07, S01E09, S01E11"
