Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
待つ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",N5,37,お前らが来るのを<b>待っ</b>ていたーッ,I was waiting for you to come,"Episode01, Episode02, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
やっぱり,やっぱり,"1. as expected, sure enough, just as one thought<br>2. after all (is said and done), in the end, as one would expect, in any case<br>3. too, also, as well, likewise, (not) either<br>4. still, as before<br>5. all the same, even so, still, nonetheless",N4,37,<b>やっぱり</b> 私はこのメンバーとバンドするのが楽しいんだと思う,"After all, I think it's fun to be in a band with these members.","Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13"
こんな,こんな,"1. this sort of, this kind of, like this, such",N5,37,まさか 軽音部に<b>こんな</b>危機が訪れるとは 思っていませんでした,I never thought that such a crisis would come to the light music club.,"Episode01, Episode02, Episode03, Episode05, Episode06, Episode07, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
達,たち,1. pluralizing suffix (esp. for people and animals; formerly honorific),Unlabeled,36,今 私<b>達</b>にできる 精一杯のことをやろう,Let's do the best we can now,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode12"
また,また,"1. crotch, crutch, groin, thigh<br>2. fork (in a tree, road, river, etc.), tines (of a fork)",N5,35,<b>また</b> 楽器屋さんにつきあってもらってもいい？,Can I ask you to go to the music store again?,"Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode13, Episode14"
何で,なんで,"1. why?, what for?<br>2. how?, by what means?",N3,34,ええ～ 和ちゃんが <b>何で</b>ここに？,Yeah~ Why is Kazu-chan here?,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13"
よう,よう,Way / Like / As if,Unlabeled,34,まず このくらいは できる<b>よう</b>にならないとな,"First of all, I need to be able to do this much.","Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode09, Episode11, Episode12, Episode14"
ほら,ほら,"1. look!, look out!, hey!, look at me!, there you are!",Unlabeled,34,<b>ほら</b> ムギ 唯 あずにゃん 起きるって 新しい年が来るってば ったくもう,"Look, Mugi Yui Azunyan, it's already a new year!","Episode01, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
持つ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",N5,33,でもね その<b>持っ</b>てきてくれたプリントの中に,But in the print you brought me,"Episode01, Episode02, Episode03, Episode05, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode14"
部,ぶ,"1. department (in an organization), division, bureau<br>2. club<br>3. part, component, element<br>4. category<br>5. counter for copies of a newspaper or magazine",N1,33,でも ウチの<b>部</b>に入ろうと思ったってことは,But the fact that I wanted to join our club means that,"Episode01, Episode02, Episode03, Episode05, Episode06, Episode08, Episode09, Episode11, Episode12"
なんか,なんか,"1. something like ..., things like ..., someone like ..., the likes of ...",N1,33,<b>なんか</b> 唯がいないと 張り合いがないな,There's no competition without Yui.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode11, Episode12, Episode14"
まあ,まあ,"1. just (e.g. ""just wait here""), come now, now, now<br>2. tolerably, passably, moderately, reasonably, fairly, rather, somewhat<br>3. well..., I think..., it would seem..., you might say..., Hmmm, I guess so...<br>4. oh!, oh dear!, oh, my!, wow!, goodness gracious!, good heavens!",N3,33,<b>まあ</b> じゃあバンド名は各自ひと晩考えてくることにして,"Well, let's each think about the band name overnight.","Episode03, Episode04, Episode05, Episode06, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
もん,もの,1. person,Unlabeled,32,１日でも早く練習して みんなと一緒に演奏したい<b>もん</b>,I want to practice as early as possible and play with everyone.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode08, Episode09, Episode10, Episode11, Episode13, Episode14"
あと,あと,"1. behind, rear<br>2. after, later<br>3. remainder, the rest<br>4. more (e.g. five more minutes), left<br>5. also, in addition<br>6. descendant, successor, heir<br>7. after one's death<br>8. past, previous",N3,32,<b>あと</b>少しで 私もムギも交代になるからさ,Mugi and I will be taking turns in a little while.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode11, Episode12, Episode13, Episode14"
にゃ,にゃ,"1. if not ..., unless ...<br>2. have to (do)<br>3. to, for, on, in, at",Unlabeled,32,あだ名は あず<b>にゃ</b>んで決定だね,The nickname has been decided as Azunyan.,"Episode09, Episode10, Episode12, Episode13, Episode14"
目,め,"1. eye, eyeball<br>2. eyesight, sight, vision<br>3. look, stare, gaze, glance<br>4. notice, attention, observation, eyes (of the world, public, etc.)<br>5. an experience<br>6. viewpoint<br>7. discrimination, discernment, judgement, eye (e.g. for quality)<br>8. appearance<br>9. chance to succeed, possibility<br>10. spacing (between crossed strands of a net, mesh, etc.), opening, stitch, texture, weave<br>11. grain (of wood)<br>12. eye (of a storm, needle, etc.)<br>13. intersection (on a go board), square (on a chess board)<br>14. dot (on a dice), pip, rolled number<br>15. graduation, division (of a scale)<br>16. tooth (of a saw, comb, etc.)<br>17. ordinal number suffix<br>18. somewhat, -ish<br>19. point (e.g. of change)",N5,31,観客の<b>目</b>も 自然と集まるだろ？,"The eyes of the audience will naturally gather, right?","Episode01, Episode02, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode14"
ーッ,ーッ,1. Wow (Auto-translated),Unlabeled,31,みんな ありがと<b>ーッ</b>！,Thank you everyone!,"Episode01, Episode03, Episode04, Episode06, Episode07, Episode09, Episode10, Episode12, Episode14"
とき,とき,1. regular (stops at every station) Jouetsu-line Shinkansen,Unlabeled,31,でッ でも お姉ちゃんは やる<b>とき</b>には やる人です,"But when it comes time to do something, my sister is the one who does it.","Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode09, Episode10, Episode11, Episode12, Episode13"
その,その,"1. that, the<br>2. part (as in ""part two"")<br>3. um ..., er ..., uh ...",N5,31,でもね <b>その</b>持ってきてくれたプリントの中に,But in the print you brought me,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
ちゃんと,ちゃんと,"1. diligently, seriously, earnestly, reliably, steadily, legitimately<br>2. perfectly, properly, exactly, orderly, punctually, regularly<br>3. sufficiently, satisfactorily<br>4. quickly",N3,31,梓も <b>ちゃんと</b>練習はしておくように,Azusa should also practice properly.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
ホント,ほんとう,"1. truth, reality, actuality, fact<br>2. proper, right, correct, official<br>3. genuine, authentic, real, natural, veritable",Unlabeled,31,<b>ホント</b>に ありがとね,Thank you so much,"Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode11, Episode13"
和,カズ,Nodoka,N1,30,真鍋<b>和</b>です 唯とは家が近所で,My name is Kazu Manabe and I live close to Yui.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode11, Episode12, Episode14"
まだ,まだ,"1. still, as yet, only<br>2. (not) yet<br>3. more, (more) still<br>4. at least, comparatively, relatively<br>5. unfinished, incomplete, not yet done",N5,30,軽音部は <b>まだ</b>ちゃんとしたクラブって認められてないって,The light music club is still not recognized as a proper club.,"Episode01, Episode02, Episode03, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12, Episode13, Episode14"
書く,かく,"1. to write, to compose, to pen<br>2. to draw, to paint",N5,30,でも 軽い音楽って<b>書く</b>から,But I write light music.,"Episode01, Episode05, Episode08, Episode12, Episode13, Episode14"
だから,だから,"1. so, therefore, accordingly, consequently, on those grounds, that is why, for that reason<br>2. like I said, I told you already",N4,30,あくまで万が一に備えて<b>だから</b>,Just in case,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode08, Episode09, Episode11, Episode12, Episode13, Episode14"
れる,れる,Passive/Potential form,Unlabeled,30,「ご一緒にポテトも いかがですか？」って言わ<b>れる</b>の,"People ask me, ``Would you like some fries with your meal?''","Episode01, Episode03, Episode04, Episode05, Episode07, Episode08, Episode09, Episode10, Episode11"
バンド,バンド,1. band<br>2. belt,N2,30,次は軽音楽部による <b>バンド</b>演奏です,Next will be a band performance by the light music club.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode08, Episode09, Episode11, Episode14"
ー,ー,1. long vowel mark (usually only used in katakana),Unlabeled,30,皆さ<b>ー</b>ん こんにちは～ッ！,Hello everyone!,"Episode01, Episode03, Episode04, Episode06, Episode08, Episode09, Episode10, Episode11, Episode12, Episode14"
ごめんなさい,ごめんなさい,"1. I'm sorry, my apologies, excuse me, pardon me",N3,30,<b>ごめんなさい</b>！,sorry!,"Episode01, Episode02, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode10, Episode12, Episode13"
もの,もの,Thing (tangible),Unlabeled,30,平沢さん 他には どんな<b>もの</b>が好き？,"Mr. Hirasawa, what else do you like?","Episode01, Episode02, Episode03, Episode05, Episode06, Episode07, Episode08, Episode10, Episode11, Episode13, Episode14"
かも,かも,"1. duck<br>2. easy mark, sucker, sitting duck",Unlabeled,30,このまま唯には休んでおいてもらった方がいいの<b>かも</b>,Maybe it's better to just let Yui rest like this.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode07, Episode08, Episode09, Episode12, Episode13, Episode14"
もらう,もらう,To receive,N4,30,このまま唯には休んでおいて<b>もらっ</b>た方がいいのかも,Maybe it's better to just let Yui rest like this.,"Episode02, Episode03, Episode05, Episode06, Episode07, Episode10, Episode11, Episode12, Episode13, Episode14"
ダメ,だめ,"1. no good, not serving its purpose, useless, broken<br>2. hopeless, wasted, in vain, purposeless<br>3. cannot, must not, not allowed<br>4. neutral point (in go), intersection owned by neither player at the end of a game",Unlabeled,30,なんッ 何でもかんでも否定するのは <b>ダメ</b>だと思って,"What, I think it's no good to deny everything.","Episode02, Episode03, Episode05, Episode07, Episode08, Episode09, Episode10, Episode11, Episode12"
お願い,おねがい,"1. request, favour (to ask), wish<br>2. please",Unlabeled,29,憂も <b>お願い</b>しといた方がいいよ,It's better to ask for sadness too.,"Episode01, Episode02, Episode05, Episode06, Episode07, Episode08, Episode09, Episode11, Episode12, Episode13, Episode14"
食べる,たべる,"1. to eat<br>2. to live on (e.g. a salary), to live off, to subsist on",N5,29,おいしいものをたくさん<b>食べ</b>られますように,I hope you can eat lots of delicious food,"Episode01, Episode03, Episode04, Episode05, Episode07, Episode08, Episode09, Episode10, Episode11, Episode13, Episode14"
ござる,ござる,1. to be,Unlabeled,28,はい おめでとう<b>ござい</b>ます,Yes congratulations,"Episode01, Episode04, Episode05, Episode06, Episode07, Episode08, Episode10, Episode11, Episode13, Episode14"
