Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
あれ,あれ,"1. that, that thing<br>2. that person<br>3. then, that time<br>4. that place (over there)<br>5. down there (i.e. one's genitals)<br>6. period, menses",N5,129,となると <b>あれ</b>は“エサ”だ！,"Then, that's ""bait""!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
ちゃん,ちゃん,1. suffix for familiar person,N4,123,僕はプシー<b>ちゃん</b>のことが好きニャ,I like Pushy-chan nya,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
心,こころ,"1. mind, heart, spirit<br>2. the meaning of a phrase (riddle, etc.)",N4,123,どうもありがとう <b>心</b>美おばさん！,Thank you so much Auntie Komomi!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
力,ちから,"1. force, strength, might, vigour, vigor, energy<br>2. capability, ability, proficiency, capacity, faculty<br>3. efficacy, effect<br>4. effort, endeavours, endeavors, exertions<br>5. power, authority, influence, good offices, agency<br>6. support, help, aid, assistance<br>7. stress, emphasis<br>8. means, resources",N4,122,刃が <b>力</b>君に当たることはない,The blade will never hit Riki-kun.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23"
燃堂,燃堂,1. Moedo (Auto-translated),Unlabeled,122,<b>燃堂</b>にしては まともな提案だが,That's a reasonable proposal for a gang.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
やれやれ,やれやれ,"1. oh!, ah!, oh dear!, good grief!, dear me!, thank God!",Unlabeled,120,<b>やれやれ</b>　これはさすがの僕でも,"Oh my, this is just me","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
何だ,なんだ,"1. what!, oh<br>2. what the heck, what the, damn",Unlabeled,119,<b>何だ</b> あの袋は！,What is that bag?,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
せる,せる,1. to compete<br>2. to bid<br>3. to sell at auction,Unlabeled,118,この体を変化さ<b>せる</b>ことができる,I can change this body,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
そんな,そんな,"1. such, that sort of, that kind of, like that<br>2. no way!, never!",N4,116,<b>そんな</b>ものを渡す女はいない！,No woman would give something like that!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
海,うみ,"1. sea, ocean, waters",N5,115,君が<b>海</b>藤を好きなことは,What you like about Kaito,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
よい,よい,Good,N5,114,だが この程度で<b>よかっ</b>たとも思う,But I think this is enough,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
帰る,かえる,"1. to return, to come home, to go home, to go back<br>2. to leave<br>3. to get home, to get to home plate",N5,112,今日は もう<b>帰っ</b>た方がいいな,I think I should go home today.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
おお,おお,"1. large, big, great, major, important, serious, heavy, loud<br>2. older, senior<br>3. final, ultimate<br>4. rough, broad, general",Unlabeled,111,<b>おお</b>！ さすが超能力者！,oh! As expected of a psychic!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23"
ちゃう,ちゃう,"1. to do completely<br>2. to do accidentally, to do without meaning to, to happen to do",Unlabeled,110,ママが迷子になっ<b>ちゃっ</b>たよ～！,Mom got lost!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
しまう,しまう,To finish / Do completely,N3,109,どうしても目がいって<b>しまう</b>の！,I can't help but notice it!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
日,ひ,"1. day, days<br>2. sun, sunshine, sunlight<br>3. (the) day, daytime, daylight<br>4. date, deadline<br>5. (past) days, time (e.g. of one's childhood)<br>6. case (esp. unfortunate), event",N4,109,<b>日</b>ざしが強いので 傘を！,The sun is strong so bring an umbrella!,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
誰,だれ,1. who,N5,109,<b>誰</b>かに渡すことは もはや明白！,It's obvious to give it to someone!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
超,ちょう,"1. super-, ultra-, hyper-, extreme<br>2. extremely, really, totally, absolutely<br>3. over, more than",N1,106,私はあなたが<b>超</b>能力者であることを,I know you're a psychic,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24"
もの,もの,Thing (tangible),Unlabeled,106,そんな<b>もの</b>を渡す女はいない！,No woman would give something like that!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
のに,のに,"1. although, despite, even though, and yet<br>2. whereas, while<br>3. if only, I wish<br>4. in order to",Unlabeled,105,人気でどこにも売ってない<b>のに</b>！,It's so popular that it's not sold anywhere!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
奴,やっこ,"1. servant (esp. a samurai's attendant)<br>2. chivalrous man (Edo period)<br>3. cubed tofu (often served cold)<br>4. kite shaped like an Edo-period footman<br>5. Edo-period hairstyle worn by samurai's attendants<br>6. enslavement (of a woman; Edo-period punishment for her own or her husband's crime)<br>7. he, she, him, her",N1,105,あとはイメージで選ぶ<b>奴</b>もいるな,There are also people who choose based on image.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23"
られる,られる,Passive/Potential form,Unlabeled,104,斉木の顔が まともに見<b>られ</b>ないわ,I can't see Saiki's face properly.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
どこ,どこ,"1. where, what place<br>2. how much (long, far), what extent",N5,103,人気で<b>どこ</b>にも売ってないのに！,It's so popular that it's not sold anywhere!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
いく,いく,"1. reverence, awe, fear",N1,102,僕が諦めるわけには<b>いか</b>ない！,I can't give up!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
前,さき,"1. point, tip, end, nozzle<br>2. head (of a line), front<br>3. first, before, ahead (of)<br>4. (the way) ahead, beyond<br>5. future<br>6. previous, prior, former, recent, last<br>7. destination<br>8. rest (e.g. of a story), continuation, remaining part<br>9. the other party",N5,100,僕が<b>前</b>にいたところは男子校だから,The place I was at was an all-boys school.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24"
大丈夫,だいじょうぶ,"1. safe, secure, sound, problem-free, without fear, all right, alright, OK, okay<br>2. certainly, surely, undoubtedly<br>3. no thanks, I'm good, that's alright<br>4. great man, fine figure of a man",N5,100,<b>大丈夫</b>っス　害はないんで！,"It's okay, it won't hurt you!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
気,き,"1. spirit, mind, heart<br>2. nature, disposition<br>3. motivation, intention<br>4. mood, feelings<br>5. ambience, atmosphere, mood",N4,99,１円でも下げる<b>気</b>はない！,I have no intention of lowering it even by 1 yen!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
待つ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",N5,98,そして午後からは待ちに<b>待っ</b>た海！,"And in the afternoon, the long-awaited sea!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
目,め,"1. eye, eyeball<br>2. eyesight, sight, vision<br>3. look, stare, gaze, glance<br>4. notice, attention, observation, eyes (of the world, public, etc.)<br>5. an experience<br>6. viewpoint<br>7. discrimination, discernment, judgement, eye (e.g. for quality)<br>8. appearance<br>9. chance to succeed, possibility<br>10. spacing (between crossed strands of a net, mesh, etc.), opening, stitch, texture, weave<br>11. grain (of wood)<br>12. eye (of a storm, needle, etc.)<br>13. intersection (on a go board), square (on a chess board)<br>14. dot (on a dice), pip, rolled number<br>15. graduation, division (of a scale)<br>16. tooth (of a saw, comb, etc.)<br>17. ordinal number suffix<br>18. somewhat, -ish<br>19. point (e.g. of change)",N5,97,どうしても<b>目</b>がいってしまうの！,I can't help but notice it!,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
藤,ふじ,"1. wisteria (esp. Japanese wisteria, Wisteria floribunda), wistaria",Unlabeled,97,君が海<b>藤</b>を好きなことは,What you like about Kaito,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24"
ちょっと,ちょっと,"1. a little, a bit, slightly<br>2. just a minute, for a moment, briefly<br>3. somewhat, rather, fairly, pretty, quite<br>4. (not) easily, (not) readily<br>5. hey!, come on, excuse me",N5,96,<b>ちょっと</b> ここで脱がないでよ！,"Hey, don't take your clothes off here!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
おっ,おっ,"1. oh, oops",Unlabeled,94,アイツを私の美貌で“<b>おっ</b>ふ”と,I made him “off” with my beauty.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
たち,やかた,"1. mansion, palace, manor house, castle<br>2. nobleman, noblewoman, dignitary<br>3. cabin (on a boat, carriage, etc.)",Unlabeled,94,悪いが 勝つのは僕<b>たち</b>SSS組だ！,"I'm sorry, but we, the SSS group, will win!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
持つ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",N5,93,超能力を<b>持つ</b>男がいるって！,There's a man with superpowers!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
出る,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",N5,91,とにかく 急いで<b>出</b>ないと！,"Anyway, I have to hurry up!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
中,なか,"1. inside, interior, in<br>2. among, within<br>3. middle, center, centre<br>4. during, while, middle, midst, amid<br>5. interval, gap<br>6. mean, average<br>7. second (of three, e.g. sons, volumes), middle<br>8. medium grade, medium quality<br>9. red-light district",N5,90,授業<b>中</b>に飯を食うとは何事だ！,What's the point of eating during class?,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
美,び,1. beauty,N1,88,どうもありがとう 心<b>美</b>おばさん！,Thank you so much Auntie Komomi!,"S01E01, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E23, S01E24"
者,もの,1. person,N3,88,私はあなたが超能力<b>者</b>であることを,I know you're a psychic,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
今日,きょう,"1. today, this day<br>2. these days, recently, nowadays",N5,88,<b>今日</b>は このへんで！,That's it for today!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24"
だって,だって,"1. after all, because<br>2. but<br>3. even<br>4. too, as well, also<br>5. they say, I hear, you mean",N3,88,俺が元ヤン<b>だって</b>ことはバレてねえ,Don't let them know that I'm a former yang.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
早い,はやい,"1. fast, quick, hasty, brisk<br>2. early (in the day, etc.), premature<br>3. (too) soon, not yet, (too) early<br>4. easy, simple, quick",N5,88,お前が通うには 10年<b>早い</b>とこだ,That's 10 years early for you to attend.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
入る,いる,"1. to get in, to go in, to come in, to flow into, to set, to set in",N5,88,手に<b>入ら</b>ない情報はない！,There is no information that cannot be obtained!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23"
もらう,もらう,To receive,N4,87,緑に見て<b>もらい</b>たい！,I want it to look green!,"S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
まさか,まさか,"1. by no means, never!, well, I never!, you don't say!, certainly (not)<br>2. something unexpected, emergency<br>3. currently, for the time being, presently, for now<br>4. indeed, really, truly, unexpectedly",N3,86,<b>まさか</b> もう増えないとは思うが,I don't think it will increase anymore.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
