Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
ｽﾋﾟｰｶ,ｽﾋﾟｰｶ,1. Speaker (Auto-translated),Unlabeled,117,[<b>ｽﾋﾟｰｶ</b>]ドラガオン　スタンド！,[Speaker] Dragaon Stand!,"S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E19, S01E20, S01E21, S01E23, S01E24, S01E27, S01E28, S01E30, S01E31, S01E32, S01E34, S01E35, S01E36, S01E37, S01E39, S01E42, S01E43, S01E44, S01E47"
今日,きょう,"1. today, this day<br>2. these days, recently, nowadays",N5,116,それじゃあ　<b>今日</b>はこのへんで。,"Well then, that's it for today.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
すごい,すごい,Amazing,N3,114,<b>すご</b>すぎるにも程があるっす！,It's too amazing!,"S01E01, S01E02, S01E03, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E27, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
みる,みる,To try doing,Unlabeled,111,叫んで<b>みる</b>と　いいかも。,It might be a good idea to try shouting.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
バトル,バトル,1. battle,Unlabeled,109,＜<b>バトル</b>を制したのは　ともき君。,<The one who won the battle was Tomoki-kun.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
れる,れる,Passive/Potential form,Unlabeled,109,先にスタンドさ<b>れ</b>ても　はじけ！,"Even if you stand first, burst!","S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E30, S01E32, S01E34, S01E37, S01E38, S01E39, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
どう,どう,"1. how, in what way, how about",N5,109,修理の様子は　<b>どう</b>かと思ってね。,I was wondering how the repairs were going.,"S01E01, S01E03, S01E04, S01E06, S01E07, S01E08, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E35, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
春,はる,"1. spring, springtime<br>2. New Year<br>3. prime (of life), height (of one's prosperity), heyday<br>4. adolescence, puberty<br>5. sexuality, sexual desire",N5,104,ドラガオンが　<b>春</b>晴を選んだんだ。,Dragaon chose Haruharu.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E33, S01E37, S01E38, S01E39, S01E40, S01E42, S01E44, S01E49, S01E50"
晴,はれ,"1. clear weather, fine weather<br>2. formal, ceremonial, public<br>3. cleared of suspicion",Unlabeled,104,ドラガオンが　春<b>晴</b>を選んだんだ。,Dragaon chose Haruharu.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E33, S01E37, S01E38, S01E39, S01E40, S01E42, S01E44, S01E49, S01E50"
です,です,Be (Polite Copula),Unlabeled,98,僕が落としたのはティッシュ<b>です</b>。,What I dropped was a tissue.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E31, S01E34, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E50, S01E51"
クリティカル,クリティカル,1. critical,Unlabeled,97,<b>クリティカル</b>を狙うのは難しいでござる。,Aiming for a critical hit is difficult.,"S01E01, S01E02, S01E04, S01E05, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E39, S01E41, S01E42, S01E44, S01E45, S01E46"
３,さん,1. three<br>2. tri-,Unlabeled,94,<b>３</b>発以内でクリティカルＫ．Ｏすること。,Critical K within 3 shots. To do O.,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E14, S01E15, S01E17, S01E20, S01E22, S01E24, S01E27, S01E30, S01E32, S01E35, S01E36, S01E37, S01E39, S01E41, S01E42, S01E44, S01E45, S01E47, S01E49, S01E50"
ます,ます,Polite verb suffix,Unlabeled,91,では　私がお答えし<b>ましょ</b>う。,"Well, let me answer.","S01E01, S01E03, S01E04, S01E05, S01E07, S01E08, S01E10, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E21, S01E23, S01E24, S01E25, S01E26, S01E28, S01E31, S01E33, S01E34, S01E35, S01E37, S01E38, S01E40, S01E41, S01E42, S01E44, S01E46, S01E47, S01E49, S01E50"
カード,カード,"1. card (information, filing, etc.)<br>2. card (greetings, congratulations, etc.)<br>3. (Western) playing cards<br>4. credit card, debit card<br>5. match, game, grouping in a competition or tournament<br>6. dough scraper, spatula",N3,90,あれでは爆丸がゲート<b>カード</b>に乗っても,"In that case, even if Bakugan gets on the gate card","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E18, S01E19, S01E21, S01E23, S01E25, S01E27, S01E28, S01E30, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E40, S01E41, S01E42, S01E45, S01E46, S01E47"
ハム,ハム,1. ham (cured pig meat)<br>2. ham (amateur radio enthusiast),Unlabeled,90,＜<b>ハム</b>太郎：今月は　毎週がスペシャル！,"<Hamtaro: This month, every week is special!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
せる,せる,1. to compete<br>2. to bid<br>3. to sell at auction,Unlabeled,86,合体さ<b>せる</b>ことができるんだよ。,You can combine them.,"S01E01, S01E03, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E18, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E37, S01E38, S01E39, S01E40, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E50, S01E51"
ちる,ちる,"1. to fall (e.g. blossoms, leaves)<br>2. to scatter, to be dispersed<br>3. to disappear, to dissolve, to break up<br>4. to spread, to run, to blur<br>5. to die a noble death",Unlabeled,84,あだっ<b>ち</b>ぃ～　に合図を。,Give a signal to Adachi.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
ベッカム,ベッカム,1. Beckham,Unlabeled,84,<b>ベッカム</b>君が何を話そうとも→,No matter what Beckham says →,"S01E01, S01E02, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E25, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E37, S01E39, S01E40, S01E41, S01E42, S01E44, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
でも,でも,"1. but, however, though, nevertheless, still, yet, even so, also, as well<br>2. even<br>3. however, no matter how, even if, even though<br>4. ... or something<br>5. either ... or ..., neither ... nor ...<br>6. pseudo-, quack, in-name-only<br>7. for lack of anything better to do",N5,83,<b>でも</b>　俺には力が必要なんだ。,But I need strength.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E11, S01E13, S01E15, S01E16, S01E19, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
パワー,パワー,1. power,Unlabeled,81,だが　<b>パワー</b>バトルは奥が深い。,"However, the power battle is deep.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
もう,もう,"1. now, soon, shortly, before long, presently<br>2. already, yet, by now, (not) anymore<br>3. further, more, again, another, the other<br>4. tsk, dammit, jeez, come on, what the hell",N5,80,<b>もう</b>知ってると思うが　トーガ。,"I think you already know, Toga.","S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E41, S01E42, S01E45, S01E46, S01E48, S01E49, S01E50, S01E51"
ライチ,ライチ,"1. litchi (Nephelium litchi), lychee",Unlabeled,80,<b>ライチ</b>先輩　ありがとうございます！,"Thank you, Lychee-senpai!","S01E02, S01E03, S01E07, S01E09, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E47, S01E50"
先輩,せんぱい,"1. senior (at work or school), superior, elder, older graduate, progenitor, old-timer",N4,75,ライチ<b>先輩</b>　ありがとうございます！,"Thank you, Lychee-senpai!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E17, S01E18, S01E19, S01E20, S01E21, S01E24, S01E27, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E39, S01E45, S01E47, S01E49, S01E50"
よう,よう,Way / Like / As if,Unlabeled,75,できる<b>よう</b>になること。,To be able to do it.,"S01E03, S01E04, S01E07, S01E08, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E42, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
ＴＥＣＨ,ＴＥＣＨ,1. TECH (Auto-translated),Unlabeled,73,自分も爆<b>ＴＥＣＨ</b>になったっす！,I also became very TECH!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
《,《,1. 《 (Auto-translated),Unlabeled,73,<b>《</b>そう　みんなには　もっと→,《Yes　more for everyone→,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E25, S01E27, S01E28, S01E32, S01E33, S01E36, S01E37, S01E38, S01E42, S01E46, S01E47, S01E50, S01E51"
言う,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",N5,73,周りが何を<b>言っ</b>ても　今はムダだ。,"No matter what people around me say, it's useless now.","S01E01, S01E04, S01E06, S01E07, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49"
》,》,1. 》 (Auto-translated),Unlabeled,73,ムネキスをドラガオンの支えにもできる<b>》</b>,Munekiss can also be used as support for Dragaon.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E25, S01E27, S01E28, S01E32, S01E33, S01E36, S01E37, S01E38, S01E42, S01E46, S01E47, S01E50, S01E51"
いう,ゆう,"1. to do up (hair), to dress, to arrange<br>2. to tie, to bind, to fasten, to make (a fence)",Unlabeled,72,とう<b>いう</b>ことでタイガの記録は９本。,So Taiga's record is 9.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E12, S01E13, S01E14, S01E15, S01E17, S01E20, S01E21, S01E22, S01E24, S01E25, S01E27, S01E28, S01E30, S01E32, S01E34, S01E35, S01E37, S01E38, S01E42, S01E43, S01E45, S01E47, S01E49, S01E50, S01E51"
もの,もの,Thing (tangible),Unlabeled,72,己の<b>もの</b>とするために。,To make it my own.,"S01E02, S01E03, S01E04, S01E05, S01E07, S01E09, S01E12, S01E13, S01E14, S01E15, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E47, S01E48, S01E49, S01E50, S01E51"
ＫＯ,コップ,"1. Federacio de Proletaj Kultur-Organizoj Japanaj (1931-1934), Japanese Federation of Proletarian Culture Organizations, KOPF<br>2. KOPF (Federacio de Proletaj Kultur-Organizoj Japanaj; Japanese Federation of Proletarian Culture Organizations)",Unlabeled,72,今度はクリティカル<b>ＫＯ</b>を狙わなかった。,This time I didn't aim for a critical KO.,"S01E05, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25, S01E28, S01E30, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E39, S01E41, S01E42, S01E44, S01E45, S01E46"
すべて,すべて,"1. everything, all, the whole<br>2. entirely, completely, wholly, all",Unlabeled,70,<b>すべて</b>は平等である。,All are equal.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
ちゃう,ちゃう,"1. to do completely<br>2. to do accidentally, to do without meaning to, to happen to do",Unlabeled,70,はい！　僕が教え<b>ちゃう</b>。,yes! I'll teach you.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E09, S01E11, S01E12, S01E13, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E26, S01E27, S01E28, S01E30, S01E31, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E49, S01E50"
あの,あの,"1. that, those, the",N5,70,<b>あの</b>ジオシヴァクを倒すことはできない。,You can't defeat that Geosivak.,"S01E02, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E26, S01E27, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E42, S01E44, S01E45, S01E46, S01E47, S01E49, S01E50, S01E51"
者,もの,1. person,N3,69,お前は何と欲のない<b>者</b>なのだ。,You are such a greedy person.,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E30, S01E32, S01E35, S01E36, S01E39, S01E46, S01E50"
けど,けど,But / Although,Unlabeled,69,同じ技で戦ったつもりだ<b>けど</b>。,I thought I fought with the same technique.,"S01E01, S01E02, S01E04, S01E06, S01E07, S01E08, S01E09, S01E11, S01E13, S01E14, S01E17, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E45, S01E46, S01E47, S01E48, S01E50"
見る,みる,"1. to see, to look, to watch, to view, to observe<br>2. to examine, to look over, to assess, to check, to judge<br>3. to look after, to attend to, to take care of, to keep an eye on<br>4. to experience, to meet with (misfortune, success, etc.)<br>5. to try ..., to have a go at ..., to give ... a try<br>6. to see (that) ..., to find (that) ...",N5,69,僕は<b>見</b>たことがない。,I've never seen it.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E30, S01E32, S01E34, S01E35, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E49, S01E50"
くる,くる,To come,Unlabeled,69,多少は　爆丸にガタが<b>き</b>ても当然。,It's only natural that Bakugan might be a little loose.,"S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E17, S01E18, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E46, S01E48, S01E49, S01E50, S01E51"
ゲーム,ゲーム,1. game,N3,67,もっと<b>ゲーム</b>を楽しめ。,Enjoy more games.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
ゲート,ゲート,"1. gate (for entry, boarding, etc.)<br>2. gate<br>3. logic element",Unlabeled,67,あれでは爆丸が<b>ゲート</b>カードに乗っても,"In that case, even if Bakugan gets on the gate card","S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E18, S01E19, S01E21, S01E25, S01E27, S01E28, S01E30, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E40, S01E41, S01E42, S01E45, S01E46"
持つ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",N5,67,ゼクスタヴァネルを<b>持つ</b>者ども。,Those who have Zextavanel.,"S01E02, S01E03, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
