Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
その,その,"1. that, the<br>2. part (as in ""part two"")<br>3. um ..., er ..., uh ...",N5,114,<b>その</b>時 特派員が見たものは！,What the correspondent saw then!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24"
あれ,あれ,"1. that, that thing<br>2. that person<br>3. then, that time<br>4. that place (over there)<br>5. down there (i.e. one's genitals)<br>6. period, menses",N5,113,<b>あれ</b>なら かがみでも,"If that's the case, Kagami is fine too.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
そういう,そういう,"1. such, like that, that sort of, very",Unlabeled,112,<b>そういう</b>人は とにかく枚数書いて,"For those people, just write down the number.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
ほう,ほう,Direction / Side,N5,111,私は太った<b>ほう</b>が頭だと思ったよ,I thought fat people were smarter,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
のに,のに,"1. although, despite, even though, and yet<br>2. whereas, while<br>3. if only, I wish<br>4. in order to",Unlabeled,109,ちょっと ぜいたくできた<b>のに</b>！,I could have had a little luxury!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
今,いま,"1. now, the present time, just now, soon, immediately<br>2. another, more",N5,107,<b>今</b> いいとこだろうが！,Now would be a good time!,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
姉ちゃん,ねえちゃん,"1. (one's) older sister, (one's) elder sister<br>2. girl",Unlabeled,106,お<b>姉ちゃん</b> 一緒に撮ろう！,"Sister, let's take a picture together!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
ゲーム,ゲーム,1. game,N3,101,<b>ゲーム</b>はちょっとやりにくいかも,The game may be a little difficult to play,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23"
たち,やかた,"1. mansion, palace, manor house, castle<br>2. nobleman, noblewoman, dignitary<br>3. cabin (on a boat, carriage, etc.)",Unlabeled,100,すぐにでも泉さん<b>たち</b>と,With Izumi-san and others right away,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
すごい,すごい,Amazing,N3,99,<b>すごい</b>！ 先生には読めるんですね,amazing! The teacher can read it.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24"
あきる,あきる,"1. to get tired of, to lose interest in, to be fed up with, to have enough",Unlabeled,99,“ところで <b>あき</b>らさんに,"“By the way, Akira-san.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E23, S01E24"
だって,だって,"1. after all, because<br>2. but<br>3. even<br>4. too, as well, also<br>5. they say, I hear, you mean",N3,98,<b>だって</b>部活に入るとさ,Because when you join club activities,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
じゃあ,じゃあ,"1. then, well, so, well then<br>2. be, is",N5,98,<b>じゃあ</b> もらいに行った時点で,Then when I went to get it,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
気,き,"1. spirit, mind, heart<br>2. nature, disposition<br>3. motivation, intention<br>4. mood, feelings<br>5. ambience, atmosphere, mood",N4,97,でも<b>気</b>を紛らせてくれるのは,But what distracts me is,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
出る,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",N5,96,へえ あきら様も<b>出る</b>んですか,"Hey, Akira-sama will also appear?","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
食べる,たべる,"1. to eat<br>2. to live on (e.g. a salary), to live off, to subsist on",N5,94,プレートのチョコを誰が<b>食べる</b>とか,Who will eat the chocolate on the plate?,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E20, S01E22, S01E23"
くれる,くれる,To give (to me),N4,93,誰にも言わないで<b>くれ</b>よな！,Please don't tell anyone!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
時間,じかん,"1. time<br>2. hour<br>3. period, class, lesson",N5,91,<b>時間</b>にルーズでどうすんの！,What do you do when you're loose on time?,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E24"
２,に,1. two,Unlabeled,91,<b>２</b>人とも おはよう～！,Good morning to both of you!,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
ー,ー,1. long vowel mark (usually only used in katakana),Unlabeled,91,おはらっき<b>ー</b>！,Good luck!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
聞く,きく,"1. to hear<br>2. to listen (e.g. to music)<br>3. to ask, to enquire, to query<br>4. to hear about, to hear of, to learn of<br>5. to follow (advice, order, etc.), to obey, to listen to, to comply with<br>6. to hear (e.g. a plea), to grant (a request), to accept (e.g. an argument), to give consideration to<br>7. to smell (esp. incense), to sample (a fragrance)<br>8. to taste (alcohol), to try",N5,90,んで 話を<b>聞く</b>と,"When I heard the story,","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24"
前,さき,"1. point, tip, end, nozzle<br>2. head (of a line), front<br>3. first, before, ahead (of)<br>4. (the way) ahead, beyond<br>5. future<br>6. previous, prior, former, recent, last<br>7. destination<br>8. rest (e.g. of a story), continuation, remaining part<br>9. the other party",N5,90,本厄を<b>前</b>にして縁起の悪いことが,"In the face of the real misfortune, there are bad omens.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
みたい,みたい,"1. -like, sort of, similar to, resembling",Unlabeled,86,でもまあ あんなん<b>みたい</b>に,"But hey, like that","S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
という,という,"1. called, named, that says, that<br>2. as many as, as much as<br>3. all ..., every single ...",Unlabeled,85,<b>という</b>わけで ぜひこのキョンを！,So please try this Kyon!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24"
もん,もの,1. person,Unlabeled,85,世の中には相場って<b>もん</b>があって,There are things in the world that are worth the price.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
もの,もの,Thing (tangible),Unlabeled,85,臭い<b>もの</b>にはふたをとか,Put a lid on anything that stinks.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
また,また,"1. crotch, crutch, groin, thigh<br>2. fork (in a tree, road, river, etc.), tines (of a fork)",N5,85,<b>また</b>友達をこんな目で！,Seeing my friends like this again!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
できる,できる,"1. to be out of, to have no more at hand",N5,83,ちょっと ぜいたく<b>でき</b>たのに！,I could have had a little luxury!,"S01E01, S01E02, S01E03, S01E04, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
られる,られる,Passive/Potential form,Unlabeled,83,水の中でも目を開け<b>られ</b>なくて,I can't open my eyes even under water,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
うち,うち,Inside / While,N4,82,確かに <b>うち</b>は洋風ですが,It's true that we have Western style.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24"
多い,おおい,"1. many, numerous, a lot<br>2. large amount of, large quantity of, a lot, much<br>3. frequent, common",N5,82,枚数が<b>多い</b>と抽選担当者によっては,"If the number of tickets is large, depending on the person in charge of lottery","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
わけ,わけ,Reason / Conclusion,Unlabeled,82,という<b>わけ</b>で ぜひこのキョンを！,So please try this Kyon!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
お父さん,おとうさん,"1. father, dad, papa, pa, pop, daddy, dada<br>2. husband<br>3. you, he, him",N5,80,昔は <b>お父さん</b>と一緒に,I used to be with my dad,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24"
様,ざま,"1. mess, sorry state, plight, sad sight<br>2. -ways, -wards<br>3. in the act of ..., just as one is ...<br>4. manner of ..., way of ...",N3,79,へえ あきら<b>様</b>も出るんですか,"Hey, Akira-sama will also appear?","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E23, S01E24"
違う,ちがう,"1. to differ (from), to vary<br>2. to not be in the usual condition<br>3. to not match the correct (answer, etc.)<br>4. to be different from promised<br>5. isn't it?, wasn't it?",N5,77,でも 成宮君はちょっと<b>違い</b>ました,But Narimiya-kun was a little different.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23"
ここ,ここ,"1. here, this place<br>2. this point, here, now<br>3. these past ... (e.g. three years), these last ...<br>4. the next ... (e.g. few days), these next ...",N5,76,<b>ここ</b>は私との友情を育むために,This is to foster friendship with me.,"S01E01, S01E02, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24"
ゆう,ゆう,"1. to do up (hair), to dress, to arrange<br>2. to tie, to bind, to fasten, to make (a fence)",Unlabeled,76,<b>ゆう</b>ちゃんも気をつけないと,Yuu-chan has to be careful too.,"S01E05, S01E06, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
さあ,さあ,"1. come, come now, come along, go on, hurry up<br>2. well, who knows, I don't know..., uh, hmm<br>3. well now, let's see, there we go, all right<br>4. about that, you see",N5,75,もとい！ <b>さあ</b>！ それでは,Motoi! here we go! Well then,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
みる,みる,To try doing,Unlabeled,75,たまには映画でも行って<b>みる</b>？,Do you want to go to the movies once in a while?,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E23, S01E24"
目,め,"1. eye, eyeball<br>2. eyesight, sight, vision<br>3. look, stare, gaze, glance<br>4. notice, attention, observation, eyes (of the world, public, etc.)<br>5. an experience<br>6. viewpoint<br>7. discrimination, discernment, judgement, eye (e.g. for quality)<br>8. appearance<br>9. chance to succeed, possibility<br>10. spacing (between crossed strands of a net, mesh, etc.), opening, stitch, texture, weave<br>11. grain (of wood)<br>12. eye (of a storm, needle, etc.)<br>13. intersection (on a go board), square (on a chess board)<br>14. dot (on a dice), pip, rolled number<br>15. graduation, division (of a scale)<br>16. tooth (of a saw, comb, etc.)<br>17. ordinal number suffix<br>18. somewhat, -ish<br>19. point (e.g. of change)",N5,74,コミケとかでも<b>目</b>が合うと,When we see each other at Comiket etc.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24"
よい,よい,Good,N5,73,<b>よし</b> 念には念を入れて,"Okay, just be careful.","S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
かも,かも,"1. duck<br>2. easy mark, sucker, sitting duck",Unlabeled,73,ゲームはちょっとやりにくい<b>かも</b>,The game may be a little difficult to play,"S01E01, S01E02, S01E03, S01E04, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
買う,かう,"1. to buy, to purchase<br>2. to value, to have a high opinion<br>3. to stir, to provoke, to draw upon oneself",N5,73,でも<b>買っ</b>たほうが安い時も,But even when it's cheaper to buy,"S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
結構,けっこう,"1. splendid, nice, wonderful, delicious, sweet<br>2. sufficient, fine (in the sense of ""I'm fine""), (by implication) no thank you<br>3. well enough, OK, tolerable<br>4. quite, reasonably, fairly, tolerably<br>5. construction, architecture",N5,72,<b>結構</b>すごいことしてる！,You're doing some amazing things!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24"
ダメ,だめ,"1. no good, not serving its purpose, useless, broken<br>2. hopeless, wasted, in vain, purposeless<br>3. cannot, must not, not allowed<br>4. neutral point (in go), intersection owned by neither player at the end of a game",Unlabeled,72,“漫画とかは<b>ダメ</b>です,“Manga and such are not allowed.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E24"
みんな,みんな,"1. everyone, everybody, all<br>2. everything, all",N5,72,<b>みんな</b>で飲みに行くか！,Shall we all go for a drink?,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E23, S01E24"
