Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
晴,はれ,"1. clear weather, fine weather<br>2. formal, ceremonial, public<br>3. cleared of suspicion",Unlabeled,110,春<b>晴</b>に　ドラガオンを？ いいや　わしではない。,"Dragaon in Haruharu? No, it's not me.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E33, S01E37, S01E38, S01E39, S01E40, S01E42, S01E44, S01E49, S01E50",
れる,レ,Passive / Potential Form,Unlabeled,109,君ほど爆丸の神に愛さ<b>れ</b>てる者を 僕は見たことがない。,I've never seen anyone as loved by the god of Bakugan as you are.,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E30, S01E32, S01E34, S01E37, S01E38, S01E39, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
たち,たち,1. pluralizing suffix (esp. for people and animals; formerly honorific),Unlabeled,108,だが　この程度で お前<b>たち</b>を認めることはできん。,"However, I cannot accept you at this level.","S01E02, S01E04, S01E06, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E20, S01E22, S01E24, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E43, S01E44, S01E45, S01E47, S01E50, S01E51",
いう,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",Unlabeled,106,こう<b>いう</b>ときは サイドスピンシュートで　カーブをかけるんだ。,"In this case, use a side spin shot to create a curve.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E41, S01E42, S01E43, S01E44, S01E45, S01E48, S01E49",
です,デス,To be (Polite Copula),Unlabeled,105,まず　ワインダーのコツはヨーヨーにちゃんと 回転を与えてあげること<b>です</b>。,"First of all, the trick with a winder is to give the yo-yo proper rotation.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E31, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E50, S01E51",
バトル,バトル,1. battle,Unlabeled,102,＜<b>バトル</b>を制したのは　ともき君。 おめでとう。,<The one who won the battle was Tomoki-kun. Congratulations.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
春,はる,"1. spring, springtime<br>2. New Year<br>3. prime (of life), height (of one's prosperity), heyday<br>4. adolescence, puberty<br>5. sexuality, sexual desire",N5,101,<b>春</b>晴に　ドラガオンを？ いいや　わしではない。,"Dragaon in Haruharu? No, it's not me.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E33, S01E37, S01E38, S01E39, S01E40, S01E42, S01E44, S01E49, S01E50",
もう,もう,"1. now, soon, shortly, before long, presently<br>2. already, yet, by now, (not) anymore<br>3. further, more, again, another, the other<br>4. tsk, dammit, jeez, come on, what the hell",N5,100,でかいのは <b>もう</b>知ってると思うが　トーガ。,I think you already know that the big one is Toga.,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
カード,カード,"1. card (information, filing, etc.)<br>2. card (greetings, congratulations, etc.)<br>3. (Western) playing cards<br>4. credit card, debit card<br>5. match, game, grouping in a competition or tournament<br>6. dough scraper, spatula",N3,98,あれでは爆丸がゲート<b>カード</b>に乗っても ポップアウトせぬぞ。,"With that, even if Bakugan gets on the gate card, it won't pop out.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E18, S01E19, S01E21, S01E23, S01E25, S01E27, S01E28, S01E30, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E40, S01E41, S01E42, S01E45, S01E46, S01E47",
ます,ます,Polite verb ending,Unlabeled,98,速報です。　なんと消費税が ２万％になり<b>まし</b>た。,"Breaking news. The consumption tax has increased to 20,000%.","S01E01, S01E03, S01E04, S01E05, S01E07, S01E08, S01E10, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E21, S01E23, S01E24, S01E25, S01E26, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E37, S01E38, S01E40, S01E41, S01E42, S01E44, S01E46, S01E47, S01E49, S01E50, S01E51",
クリティカル,クリティカル,1. critical,Unlabeled,96,ハガードグマを<b>クリティカル</b>ＫＯするまで 何度でもシュートするがいい。,Shoot Haggard Bear as many times as you like until you get a critical KO.,"S01E01, S01E02, S01E04, S01E05, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E39, S01E41, S01E42, S01E44, S01E45, S01E46",
せる,せる,1. to compete<br>2. to bid<br>3. to sell at auction,Unlabeled,94,ザクロはスタンドさ<b>せる</b>ことが できないんだ。,Pomegranate can't be made to stand.,"S01E01, S01E03, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E18, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E37, S01E38, S01E39, S01E40, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
ハム,ハム,1. ham (cured pig meat)<br>2. ham (amateur radio enthusiast),Unlabeled,85,今日も　<b>ハム</b>さんちゅうに びっくりすることが起こるのだ。,Something surprising will happen to Mr. Ham again today.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
ベッカム,ベッカム,Bekkamu,Unlabeled,83,でも　<b>ベッカム</b>君も 大切なことを忘れてるよ。,But Beckham is also forgetting something important.,"S01E01, S01E02, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E25, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E37, S01E39, S01E40, S01E41, S01E42, S01E44, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
パワー,パワー,1. power,Unlabeled,80,つまり　タツマは　<b>パワー</b>バトルを極めて 爆ＴＥＣＨになったというわけか。,"In other words, Tatsuma has become extremely skilled in power battles and has become extremely skilled.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
ライチ,ライチ,"1. litchi (Nephelium litchi), lychee",Unlabeled,80,さすが　<b>ライチ</b>ちゃん ホロムニキスの性能はとんでもないよ。,"As expected of Litchi-chan, Holomnikis' performance is outrageous.","S01E02, S01E03, S01E07, S01E09, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E47, S01E50",
先輩,せんぱい,"1. senior (at work or school), superior, elder, older graduate, progenitor, old-timer",N4,78,あっ　春晴<b>先輩</b>が ドラガオンに気持を込めてるっす！,"Ah, Haruharu-senpai has feelings for Dragaon!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E17, S01E18, S01E19, S01E20, S01E21, S01E24, S01E27, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E39, S01E45, S01E47, S01E49, S01E50",
ちゃう,チャイ,To do completely / Regret (te-shimau),Unlabeled,76,ストリングが長いと 地面に激突し<b>ちゃう</b>ので注意！,"Be careful, if the string is too long, it will crash into the ground!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E09, S01E11, S01E12, S01E13, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E49, S01E50",
けど,ケド,But / Although,Unlabeled,75,大した自信だ<b>けど</b>　爆丸を始めて 一度もお前に負けたことはない。,"I have a lot of confidence, but ever since I started playing Bakugan, I've never lost to you.","S01E01, S01E02, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E17, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E45, S01E46, S01E47, S01E48, S01E50",
よう,ヨウ,Seem / Like / Way,Unlabeled,74,これが　完璧にできる<b>よう</b>になると いいかもな。,It would be great if I could do this perfectly.,"S01E03, S01E04, S01E07, S01E08, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E42, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
言う,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",N5,73,周りが何を<b>言っ</b>ても　今はムダだ。,"No matter what people around me say, it's useless now.","S01E01, S01E04, S01E06, S01E07, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49",
見る,みる,"1. to see, to look, to watch, to view, to observe<br>2. to examine, to look over, to assess, to check, to judge<br>3. to look after, to attend to, to take care of, to keep an eye on<br>4. to experience, to meet with (misfortune, success, etc.)<br>5. to try ..., to have a go at ..., to give ... a try<br>6. to see (that) ..., to find (that) ...",N5,72,君ほど爆丸の神に愛されてる者を 僕は<b>見</b>たことがない。,I've never seen anyone as loved by the god of Bakugan as you are.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E30, S01E32, S01E34, S01E35, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E49, S01E50",
あの,アノ,That (Distant),N5,72,<b>あの</b>　とんでもないシュートを もう一度　撃ってこい！,Take that ridiculous shot again!,"S01E02, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E26, S01E27, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E42, S01E44, S01E45, S01E46, S01E47, S01E49, S01E50, S01E51",
もの,モノ,Thing (Tangible),Unlabeled,71,ヒビ割れは　三獣士の攻撃に よる<b>もの</b>では　ないかもしれんぞ。,The cracks may not be caused by the attacks of the Three Beastmen.,"S01E02, S01E03, S01E04, S01E05, S01E07, S01E09, S01E12, S01E13, S01E14, S01E15, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E47, S01E48, S01E49, S01E50, S01E51",
すべて,すべて,"1. everything, all, the whole<br>2. entirely, completely, wholly, all",Unlabeled,70,タヴァネルのもとに <b>すべて</b>は平等である。,"Under Tavanel, all are equal.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
あっ,あっ,"1. ah, oh<br>2. hey!",N3,70,<b>あっ</b>　春晴先輩が ドラガオンに気持を込めてるっす！,"Ah, Haruharu-senpai has feelings for Dragaon!","S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E12, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E27, S01E28, S01E30, S01E31, S01E33, S01E34, S01E35, S01E36, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46",
くる,くる,"1. to come (spatially or temporally), to approach, to arrive<br>2. to come back, to do ... and come back<br>3. to come to be, to become, to get, to grow, to continue<br>4. to come from, to be caused by, to derive from<br>5. to come to (i.e. ""when it comes to spinach ..."")",Unlabeled,69,なおと君　みんなが 僕を上から　にらんで<b>くる</b>んだ。,"Nao, everyone is staring at me from above.","S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E17, S01E18, S01E21, S01E22, S01E23, S01E25, S01E26, S01E28, S01E30, S01E31, S01E32, S01E33, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E45, S01E48, S01E49, S01E50, S01E51",
マスター,マスター,"1. to master (a skill)<br>2. proprietor, manager, owner, barkeeper<br>3. leader, chief, head<br>4. master (of arts, science, etc.)<br>5. master (recording)<br>6. master (device)",N3,68,<b>マスター</b>・キルトは　シモを道場主に選んだ。,Master Quilt chose Simo as the dojo owner.,"S01E02, S01E05, S01E06, S01E08, S01E09, S01E11, S01E13, S01E14, S01E15, S01E18, S01E24, S01E25, S01E26, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E47",
ゲーム,ゲーム,1. game,N3,67,ありとあらゆるスポーツや<b>ゲーム</b> その頂点に爆丸は君臨する。,Bakugan reigns at the top of all kinds of sports and games.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
ゲート,ゲート,"1. gate (for entry, boarding, etc.)<br>2. gate<br>3. logic element",Unlabeled,67,あれでは爆丸が<b>ゲート</b>カードに乗っても ポップアウトせぬぞ。,"With that, even if Bakugan gets on the gate card, it won't pop out.","S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E18, S01E19, S01E21, S01E25, S01E27, S01E28, S01E30, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E40, S01E41, S01E42, S01E45, S01E46",
メタル,メタル,1. metal,Unlabeled,65,あいつは　シュートしたあとでも <b>メタル</b>パーツを自在に操れる。,"Even after shooting, he can freely manipulate metal parts.","S01E01, S01E08, S01E09, S01E11, S01E21, S01E26, S01E30, S01E31, S01E33, S01E35, S01E36, S01E38, S01E42, S01E43, S01E45, S01E46, S01E48, S01E49, S01E50, S01E51",
タヴァネル,タヴァネル,1. Tavanel (Auto-translated),Unlabeled,64,<b>タヴァネル</b>のもとに すべては平等である。,"Under Tavanel, all are equal.","S01E15, S01E16, S01E18, S01E21, S01E23, S01E24, S01E25, S01E26, S01E30, S01E31, S01E32, S01E33, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51",
くれる,くれる,"1. to give, to let (one) have<br>2. to give<br>3. to do for one, to take the trouble to do<br>4. to do to someone's disadvantage",N4,63,自分を持ち主に 選んで<b>くれ</b>たっす！,He chose me to be his owner!,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E14, S01E15, S01E17, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E27, S01E28, S01E30, S01E31, S01E32, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E47, S01E49, S01E50, S01E51",
よし,よし,1. even if,Unlabeled,63,<b>よし</b>　俺もシュート前に アビリティーカードを使ってやる！,"Okay, I'll use my ability card before shooting too!","S01E03, S01E04, S01E05, S01E10, S01E13, S01E17, S01E18, S01E19, S01E21, S01E22, S01E24, S01E25, S01E28, S01E31, S01E32, S01E34, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E42, S01E44, S01E45, S01E48, S01E50, S01E51",
まで,まで,"1. until (a time), till, to, up to<br>2. to (a place), as far as<br>3. to (an extent), up to, so far as, even<br>4. only, merely",Unlabeled,62,キング・ハロが春晴の潜在能力を 極限に<b>まで</b>引き出しているのだ。,King Haro brings out Haruharu's potential to its maximum potential.,"S01E02, S01E05, S01E06, S01E07, S01E10, S01E11, S01E12, S01E13, S01E15, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E38, S01E40, S01E41, S01E42, S01E43, S01E44, S01E46, S01E47, S01E49, S01E50",
