Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
君,きみ,"1. you, buddy, pal<br>2. monarch, ruler, sovereign, (one's) master",N4,54,そうだ　賭けの賞品は<b>君</b>にしよう！,"That's right, I'll bet on you as the prize!","#01 PART 熱い夜に雪が降る.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
来る,くる,"1. to come (spatially or temporally), to approach, to arrive<br>2. to come back, to do ... and come back<br>3. to come to be, to become, to get, to grow, to continue<br>4. to come from, to be caused by, to derive from<br>5. to come to (i.e. ""when it comes to spinach ..."")",N5,52,アホ！ お前は湯治に<b>来</b>たんだろうが！,Idiot! You must have come for the hot spring treatment!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
わかる,わかる,"1. to understand, to comprehend, to grasp, to see, to get, to follow<br>2. to become clear, to be known, to be discovered, to be realized, to be realised, to be found out<br>3. I know!, I think so too!",Unlabeled,51,だが廃工場で　もつれれば 勝負は<b>わから</b>ない,"But if we get tangled up in an abandoned factory, we won't know the outcome.","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
だけ,だけ,"1. only, just, merely, simply, no more than, nothing but, alone<br>2. as much as, to the extent of, enough to",Unlabeled,50,でも　スケートが好きって ところ<b>だけ</b>は同じだから,But we're all the same in that we love skating.,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
ジョー,ジョー,Joe,Unlabeled,50,≪チェリーブロッサムが来るぞ～！ ≪すぐ後ろに<b>ジョー</b>だ！,≪Cherry Blossom is coming! ≪Joe is right behind you!,"#02 PART はじめてのサイコー！.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
もう,もう,"1. now, soon, shortly, before long, presently<br>2. already, yet, by now, (not) anymore<br>3. further, more, again, another, the other<br>4. tsk, dammit, jeez, come on, what the hell",N5,49,それに<b>もう</b>　ゴールは目の前だ！,"Besides, the goal is right in front of us!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
なんて,なんて,"1. how ...!, what ...!<br>2. what?, what's that?",Unlabeled,46,他人<b>なんて</b>　あやふやな ものを信じたがるのは—,Others want to believe in vague things...,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
できる,できる,"1. to be able (in a position) to do, to be up to the task<br>2. to be ready, to be completed<br>3. to be made, to be built<br>4. to be good at, to be permitted (to do)<br>5. to become intimate, to take up (with somebody)<br>6. to grow, to be raised<br>7. to become pregnant",N5,46,オーリーが<b>でき</b>たくらいで 調子に乗んな！,Don't get carried away just because you can do an ollie!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
スノー,スノー,1. snow,Unlabeled,45,≪先行はジョーだ！ ≪<b>スノー</b>もついてってんぞ！,≪Joe is in the lead! ≪Snow is also included!,"#04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
その,ソノ,That (Near Listener),N5,44,<b>その</b>ときは お前が泥をかぶれ,"In that case, you should cover yourself with mud.","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
ヤツ,やつ,"1. fellow, guy, chap<br>2. thing, object<br>3. he, she, him, her",Unlabeled,44,とにかく先にゴールした<b>ヤツ</b>が勝ちだ！,"In any case, the first person to reach the goal wins!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
えっ,えっ,"1. huh?, what's up?",Unlabeled,44,<b>えっ</b>!? 元はといえば　お前のせいなんだ！,"What!? Speaking of which, it was your fault!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
楽しい,たのしい,"1. enjoyable, fun, pleasant, happy, delightful",N5,44,<b>楽しい</b>だけでは 済まないってことが,It's not enough just to have fun,"#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
思う,おもう,"1. to think, to consider, to believe, to reckon<br>2. to think (of doing), to plan (to do)<br>3. to judge, to assess, to regard<br>4. to imagine, to suppose, to dream<br>5. to expect, to look forward to<br>6. to feel, to be (in a state of mind), to desire, to want<br>7. to recall, to remember",N4,43,スケートの神に愛された人間を 一人決めたいと<b>思う</b>！,I want to choose one person who is loved by the god of skating!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
シャドウ,シャドー,1. shadow,Unlabeled,43,俺のスケートをバカにしたこと 取り消してもらうぞ　<b>シャドウ</b>！,"I'll have you take back the fact that you made fun of my skating, Shadow!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
ねえ,ねえ,Hey! / Look! / (seeking agreement) / No / Not (Slang negative),Unlabeled,43,んだと？お前らのチームは 誰もスケートを好きじゃ<b>ねえ</b>,What? Nobody on your team likes skating.,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
様,さま,Sama (Honorific suffix),N3,43,私が勝ったら　愛之介<b>様</b>には スケートをやめていただきます,"If I win, Ainosuke-sama will be asked to stop skating.","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
見る,みる,"1. to see, to look, to watch, to view, to observe<br>2. to examine, to look over, to assess, to check, to judge<br>3. to look after, to attend to, to take care of, to keep an eye on<br>4. to experience, to meet with (misfortune, success, etc.)<br>5. to try ..., to have a go at ..., to give ... a try<br>6. to see (that) ..., to find (that) ...",N5,42,姿を<b>見</b>なければ 錯覚に惑わされることもない,"If you don't see yourself, you won't be fooled by illusions.","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
あっ,あっ,"1. ah, oh<br>2. hey!",N3,42,<b>あっ</b>！　お　お前が滑れ！,"Ah! Oh, you skate!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
くれる,くれる,"1. to give, to let (one) have<br>2. to give<br>3. to do for one, to take the trouble to do<br>4. to do to someone's disadvantage",N4,40,メカニックスター暦と呼んで<b>くれ</b>！,Please call me Mechanic Star Calendar!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
