Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
待つ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",N5,81,<b>待て</b> 13 それは あまりにも危険すぎる！,Wait 13 That's too dangerous!,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
お前,おまえ,"1. you<br>2. presence (of a god, nobleman, etc.)",Unlabeled,81,まっ たまには <b>お前</b>らとも 遊んでやらんとな,"Well, I guess I should play with you guys once in a while.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E17, S01E18, S01E20, S01E22, S01E23, S01E25, S01E26",
まで,まで,"1. until (a time), till, to, up to<br>2. to (a place), as far as<br>3. to (an extent), up to, so far as, even<br>4. only, merely",Unlabeled,80,私が用意したワナを ここ<b>まで</b>完璧にかいくぐるとは―,I didn't expect you to completely evade the trap I prepared for you...,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
ハッ,はっきり,"1. clearly, plainly, distinctly<br>2. to be clear, to be definite, to be certain, to be exact, to become clear, to clear up",Unlabeled,79,<b>ハッ</b> それは本当でーす！,"Ha, that's true!","S01E01, S01E03, S01E05, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25",
あの,アノ,That (Distant),N5,78,ああ <b>あの</b> いや それは 個人の自由だとは思うんですが―,"Oh, no, I think that's a matter of individual freedom.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E11, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
今,いま,Now,N5,78,でも <b>今</b>の私に できることは それだけ,But that's all I can do for now,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
くださる,くださる,"1. to give, to confer, to bestow<br>2. to kindly do for one, to oblige, to favour, to favor",N4,77,もうっ 私に 付きまとわないで<b>ください</b>！,Please don't follow me anymore!,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E21, S01E23, S01E24, S01E25, S01E26",
来る,くる,"1. to come (spatially or temporally), to approach, to arrive<br>2. to come back, to do ... and come back<br>3. to come to be, to become, to get, to grow, to continue<br>4. to come from, to be caused by, to derive from<br>5. to come to (i.e. ""when it comes to spinach ..."")",N5,76,私は東雲のことを 深く知るためにここに<b>来</b>たんだ！,I came here to learn more about Shinonome!,"S01E01, S01E03, S01E07, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
たい,たい,Want to... (Verb suffix),Unlabeled,76,こんなときはブランデーでも 一気にあおり<b>たい</b>が―,"At times like this, I want to drink brandy all at once, but...","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
うん,うん,Yeah / Yes (casual),N4,74,<b>うん</b>  でも また 絵 描きに来てって言っといたよ,"Yes, but I told you to come and draw again.","S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25, S01E26",
ここ,ココ,Here,N5,73,私が用意したワナを <b>ここ</b>まで完璧にかいくぐるとは―,I didn't expect you to completely evade the trap I prepared for you...,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25, S01E26",
いく,いく,"1. to go, to move (in a direction or towards a specific location), to head (towards), to be transported (towards), to reach<br>2. to proceed, to take place<br>3. to pass through, to come and go<br>4. to walk<br>5. to die, to pass away<br>6. to do (in a specific way)<br>7. to stream, to flow<br>8. to continue<br>9. to have an orgasm, to come, to cum<br>10. to trip, to get high, to have a drug-induced hallucination",N1,71,これからは いかなるときにも 前向きで<b>いこう</b>と決めたんだよ,"From now on, I've decided to stay positive no matter what.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26",
ダメ,だめ,No / Bad / Forbidden / Useless,Unlabeled,70,でも タブーがあって まず１人でやっちゃ<b>ダメ</b>なのと―,But there's a taboo that says you shouldn't do it alone...,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
そんな,そんな,"1. such, that sort of, that kind of, like that<br>2. no way!, never!",N4,69,<b>そんな</b>絵がウマかったら マンガ家にでもなればいいでしょ！,"If you like drawings like that, you should become a manga artist!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
ええ,よい,"1. good, excellent, fine, nice, pleasant, agreeable<br>2. sufficient, enough, ready, prepared<br>3. profitable (deal, business offer, etc.), beneficial<br>4. OK, all right, fine, no problem",N5,69,<b>ええ</b> もっと大きいのがいい,"Yeah, bigger is better","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E24, S01E26",
ううっ,うう,"1. to plant, to grow",Unlabeled,69,<b>ううっ</b> もはやこれは 英語じゃない,"Ugh, this isn't English anymore.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
まあ,まあ,"1. just (e.g. ""just wait here""), come now, now, now<br>2. tolerably, passably, moderately, reasonably, fairly, rather, somewhat<br>3. well..., I think..., it would seem..., you might say..., Hmmm, I guess so...<br>4. oh!, oh dear!, oh, my!, wow!, goodness gracious!, good heavens!",N3,68,<b>まあ</b> でも そういう かなわない人への―,"Well, but for those people who can't match...","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
人,ひと,Person / People,N5,67,飛んだら最後 <b>人</b>を目がけて やみくもに突っこんでくる,"When it flies, it blindly rushes towards the person at the end.","S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E18, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
くれる,くれる,"1. to give, to let (one) have<br>2. to give<br>3. to do for one, to take the trouble to do<br>4. to do to someone's disadvantage",N4,60,一緒に住んでいる はかせが作って<b>くれ</b>たロボットです,"This is a robot made by Hakase, who lives with me.","S01E01, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
大丈夫,だいじょうぶ,"1. safe, secure, sound, problem-free, without fear, all right, alright, OK, okay<br>2. certainly, surely, undoubtedly<br>3. no thanks, I'm good, that's alright<br>4. great man, fine figure of a man",N5,59,とりあえず これで<b>大丈夫</b>だから,This is fine for now,"S01E01, S01E02, S01E07, S01E08, S01E10, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
じゃ,ジャ,Well then / To be (de-wa),N5,59,私がホントにテンキーを 買いにいくって思ってるん<b>じゃ</b>？,"You really think I'm going to buy a numeric keypad, right?","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26",
じゃん,じゃーん,"1. ta-dah!, ta-da!, voilà!<br>2. clash, crash, bang",Unlabeled,57,こんなことやるのは 御大しかいない<b>じゃん</b>　もう！,The only one who would do something like this is a master!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E09, S01E10, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26",
ほら,ほら,"1. look!, look out!, hey!, look at me!, there you are!",Unlabeled,57,<b>ほら</b> すぐに とてつもない お色気が  あんっ,"Look, you'll soon have incredible sex appeal!","S01E01, S01E02, S01E03, S01E04, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
みる,みる,"1. to see, to look, to watch, to view, to observe<br>2. to examine, to look over, to assess, to check, to judge<br>3. to look after, to attend to, to take care of, to keep an eye on<br>4. to experience, to meet with (misfortune, success, etc.)<br>5. to try ..., to have a go at ..., to give ... a try<br>6. to see (that) ..., to find (that) ...",Unlabeled,54,一時的に記憶を消す薬が 入っていると<b>み</b>て間違いない,There's no doubt that it contains a drug that temporarily erases memory.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25",
こう,こう,"1. in this way, thus, such<br>2. uh...",N4,53,<b>こう</b>いうことでしょうが！,I guess it's something like this!,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25",
うーん,ううん,"1. um, er, well<br>2. nuh-uh, no<br>3. oof",Unlabeled,53,<b>うーん</b> うーん でも 今度 描くのは―,"Hmm, hmm, but next time I'll draw...","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26",
忘れる,わすれる,"1. to forget, to leave carelessly, to be forgetful of, to forget about, to forget (an article)",N5,52,きょうび 宿題を<b>忘れ</b>たぐらいで 廊下に立たされるとは,"Today, I forgot my homework and was forced to stand in the hallway.","S01E01, S01E02, S01E03, S01E06, S01E07, S01E12, S01E13, S01E14, S01E16, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
ごめん,ごめん,"1. I'm sorry, my apologies, excuse me, pardon me<br>2. may I come in?<br>3. permission, leave, license<br>4. dismissal, discharge<br>5. not wanting, objecting to, being fed up with, wishing to avoid",Unlabeled,52,今日は ありがとう 遅くまで <b>ごめん</b>ね,Thank you for today. Sorry for being late.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E12, S01E13, S01E14, S01E15, S01E16, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E26",
あんた,あんた,You (informal/blunt),Unlabeled,52,べつに <b>あんた</b>なんか 何とも思っていないんだから！,I don't really care about you!,"S01E01, S01E02, S01E03, S01E04, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E16, S01E18, S01E19, S01E20, S01E24, S01E25",
早い,はやい,"1. fast, quick, hasty, brisk<br>2. early (in the day, etc.), premature<br>3. (too) soon, not yet, (too) early<br>4. easy, simple, quick",N5,51,はかせには まだ ちょっと<b>早い</b>かもしれない,It may still be a little early for me to get used to it.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
うう,うう,"1. to plant, to grow",Unlabeled,50,<b>うう</b> もういい！,"Ugh, that’s enough!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E20, S01E22, S01E23, S01E24, S01E26",
こんな,こんな,"1. this sort of, this kind of, like this, such",N5,50,<b>こんな</b>ときはブランデーでも 一気にあおりたいが―,"At times like this, I want to drink brandy all at once, but...","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
わけ,わけ,"1. conclusion from reasoning, judgement or calculation based on something read or heard, reason, cause, meaning, circumstances, situation",Unlabeled,50,立花みさとも 悪気があった<b>わけ</b>ではないのだ,Misato Tachibana didn't mean any harm.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26",
おっ,おっ,"1. oh, oops",Unlabeled,50,<b>おっ</b>！ はうわっ！,Oh! Wow!,"S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24, S01E25, S01E26",
笹原,笹原,Sasahara,Unlabeled,48,高校で 演劇部に入った<b>笹原</b>は 完全に常軌を逸しているのよ,Sasahara joined the drama club in high school and went completely insane.,"S01E01, S01E02, S01E04, S01E08, S01E18, S01E21, S01E24, S01E25, S01E26",
られる,ラレ,Passive / Potential Form,Unlabeled,48,人のもん捨てるとか マジ 考え<b>らん</b>ねえし！,I seriously can't think of throwing away other people's things!,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E09, S01E11, S01E13, S01E15, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25",
ー,ー,Long Vowel Mark,Unlabeled,48,あちきらはおろか 世界が滅ぶでげ<b>ー</b>す,"Let alone Achikira, the world will be destroyed.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E16, S01E18, S01E20, S01E21, S01E22, S01E23",
どこ,ドコ,Where?,N5,47,<b>どこ</b>かしら私を狙っているような 気がしないでもない気もする,"I don't feel like it, but I feel like it's targeting me somehow.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E10, S01E13, S01E14, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
よう,ヨウ,Seem / Like / Way,Unlabeled,47,いいか これからは もっと年長者を敬う<b>よう</b>にしろよ,"Listen, from now on, you should respect your elders more.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25",
取る,とる,"1. to take, to pick up, to grab, to catch<br>2. to pass, to hand, to give<br>3. to get, to obtain, to acquire, to win, to receive, to earn, to take (e.g. a vacation)<br>4. to adopt (a method, proposal, etc.), to take (a measure, attitude, etc.), to choose<br>5. to remove, to get rid of, to take off<br>6. to take away, to steal, to rob<br>7. to eat, to have (e.g. lunch), to take (e.g. vitamins)<br>8. to pick (e.g. flowers), to gather, to extract (e.g. juice), to catch (e.g. fish)<br>9. to take up (time, space), to occupy, to spare, to set aside<br>10. to secure, to reserve, to save, to put aside, to keep<br>11. to take (e.g. a joke), to interpret, to understand, to make out, to grasp<br>12. to record, to take down<br>13. to subscribe to (e.g. a newspaper), to take, to buy, to get<br>14. to order, to have delivered<br>15. to charge, to fine, to take (tax)<br>16. to take (e.g. a wife), to take on (e.g. an apprentice), to adopt, to accept<br>17. to compete (in sumo, cards, etc.), to play",N5,47,自分で<b>取ろう</b>としても 全然取れなかったのに,"Even though I tried to get it myself, I couldn't get it at all.","S01E01, S01E02, S01E03, S01E05, S01E06, S01E08, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E18, S01E22, S01E24, S01E25, S01E26",
なんて,なんて,"1. how ...!, what ...!<br>2. what?, what's that?",Unlabeled,46,もう はかせ<b>なんて</b>大嫌いです！,I hate hakase already!,"S01E01, S01E02, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
前,まえ,Before / Front / Previous,N5,46,へえ この子が <b>前</b>に言ってた“はかせ”か,"Huh, is this the “hakase” that this kid was talking about before?","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
カッコ,かっこう,"1. shape, form, figure, posture, pose<br>2. appearance<br>3. state, situation<br>4. suitable, fit, reasonable<br>5. about",Unlabeled,46,<b>カッコ</b>いいと思うもの！,Something I think is cool!,"S01E02, S01E05, S01E06, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E16, S01E20, S01E23",
出る,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",N5,45,ひょうきん界わいでは 右に<b>出る</b>者がいない ひょうきん者,"In the world of humorous people, there is no one like him.","S01E01, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26",
