Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
れる,れる,Passive/Potential form,Unlabeled,196,シロクマが あんなヤロウどもに食わ<b>れる</b>かよ！,Is a polar bear going to be eaten by those bastards?,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
来る,くる,"1. to come (spatially or temporally), to approach, to arrive<br>2. to come back, to do ... and come back<br>3. to come to be, to become, to get, to grow, to continue<br>4. to come from, to be caused by, to derive from<br>5. to come to (i.e. ""when it comes to spinach ..."")",N5,195,とにかく <b>来</b>ないほうがいいの！,"Anyway, it's better not to come!","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E48, S01E49, S01E50"
くる,くる,To come,Unlabeled,193,ちょっと！　勝手に 僕の戸籍に入って<b>こ</b>ないで！,a little bit! Don't enter my family register without permission!,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
見る,みる,"1. to see, to look, to watch, to view, to observe<br>2. to examine, to look over, to assess, to check, to judge<br>3. to look after, to attend to, to take care of, to keep an eye on<br>4. to experience, to meet with (misfortune, success, etc.)<br>5. to try ..., to have a go at ..., to give ... a try<br>6. to see (that) ..., to find (that) ...",N5,192,これは実際に<b>見</b>たものと絵に定着したものとの相関とかい離を楽しんでほしいな,I hope you enjoy the correlation and disparity between what you actually see and what is fixed in the picture.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E40, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
でも,でも,"1. but, however, though, nevertheless, still, yet, even so, also, as well<br>2. even<br>3. however, no matter how, even if, even though<br>4. ... or something<br>5. either ... or ..., neither ... nor ...<br>6. pseudo-, quack, in-name-only<br>7. for lack of anything better to do",N5,191,<b>でも</b> 夢が現実になる可能性はある！,But dreams can become reality!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
今日,きょう,"1. today, this day<br>2. these days, recently, nowadays",N5,183,ありがとう みんな <b>今日</b>は もう帰るよ。,Thank you everyone. I'm going home today.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E50"
私,わたし,"1. I, me",N5,172,<b>私</b>は目的を決めずに自転車で遠出するとかかな,I guess I go out on my bike without having a specific purpose in mind.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E26, S01E28, S01E29, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
かわいい,かわいい,"1. cute, adorable, charming, lovely, pretty<br>2. dear, precious, darling, pet<br>3. innocent, childlike, childish, lovable<br>4. dainty, cute little, tiny",N5,170,パンダくんの <b>かわいい</b>転がってる姿を間近で見られるなんて 最高だよね！,It's so great to be able to see the cute pandas rolling around up close!,"S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E26, S01E28, S01E29, S01E30, S01E31, S01E33, S01E35, S01E36, S01E37, S01E38, S01E40, S01E42, S01E44, S01E45, S01E46, S01E47, S01E49, S01E50"
わかる,わかる,"1. to understand, to comprehend, to grasp, to see, to get, to follow<br>2. to become clear, to be known, to be discovered, to be realized, to be realised, to be found out<br>3. I know!, I think so too!",Unlabeled,169,身をもって素材が大切なことが<b>わかっ</b>たでしょ,You know for yourself that materials are important.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E39, S01E40, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
くれる,くれる,To give (to me),N4,167,でも　僕を 夢中にさせて<b>くれる</b>人はいるよ,But there are people who make me crazy,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
この,きゅう,1. nine,N5,165,<b>この</b>ショーと合わせてカードを販売するというのはいかがでしょう？,How about selling cards in conjunction with this show?,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E48, S01E49, S01E50"
えっ,えっ,"1. huh?, what's up?",Unlabeled,161,<b>えっ</b>と 趣味ってほどでもないけど ツルツルした小石集めが好きって,"Well, it's not really a hobby, but I like collecting smooth pebbles.","S01E01, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
ラマ,ラマ,1. llama (Lama glama),Unlabeled,161,コンセプトとしては店内の<b>ラマ</b>に草をあげたり,The concept is to feed grass to the llamas in the store.,"S01E02, S01E03, S01E04, S01E05, S01E16, S01E18, S01E21, S01E22, S01E23, S01E24, S01E25, S01E28, S01E30, S01E31, S01E32, S01E34, S01E37, S01E39, S01E41, S01E43, S01E44, S01E45, S01E47, S01E48, S01E49, S01E50"
うん,うん,"1. yes, yeah, uh huh<br>2. hum, hmmm, well, erm, huh?<br>3. oof",N4,159,<b>うん</b>　という答えも待たずに 話は続くんでしょ？,"The story continues without waiting for the answer to be yes, right?","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
はい,はい,"1. yes, that is correct<br>2. understood, I see, OK, okay<br>3. present, here<br>4. pardon?, what's that?, come again?<br>5. now, here, here you go<br>6. giddy-up, giddap",N5,154,<b>はい</b>  ゴロゴロしながら笹を食べることです,"Yes, it's eating bamboo while lazing around.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
ありがとう,ありがとう,"1. thank you, thanks",N3,149,<b>ありがとう</b> みんな 今日は もう帰るよ。,Thank you everyone. I'm going home today.,"S01E01, S01E02, S01E04, S01E06, S01E07, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
あれ,あれ,"1. that, that thing<br>2. that person<br>3. then, that time<br>4. that place (over there)<br>5. down there (i.e. one's genitals)<br>6. period, menses",N5,148,<b>あれ</b>は　柱が シロアリに食われてたからで,That's because the pillar was eaten by termites.,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49"
くださる,くださる,"1. to give, to confer, to bestow<br>2. to kindly do for one, to oblige, to favour, to favor",N4,146,なんでもはしないけど 弟子にして<b>ください</b>,"I won't do anything for you, but please make me your disciple.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
ペン,ペン,1. pen,N5,144,また<b>ペン</b>子さんにサービス券をサービスしてもらっちゃったんだ!,I also had Penko give me a service ticket!,"S01E04, S01E05, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E18, S01E19, S01E22, S01E24, S01E25, S01E31, S01E34, S01E50"
思う,おもう,"1. to think, to consider, to believe, to reckon<br>2. to think (of doing), to plan (to do)<br>3. to judge, to assess, to regard<br>4. to imagine, to suppose, to dream<br>5. to expect, to look forward to<br>6. to feel, to be (in a state of mind), to desire, to want<br>7. to recall, to remember",N4,143,じゃ　笹子さんは名前も知らない花をきれいだなって<b>思っ</b>たことはないですか,"So, Mr. Sasako, have you ever thought that a flower whose name you don't know is beautiful?","S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
聞く,きく,"1. to hear<br>2. to listen (e.g. to music)<br>3. to ask, to enquire, to query<br>4. to hear about, to hear of, to learn of<br>5. to follow (advice, order, etc.), to obey, to listen to, to comply with<br>6. to hear (e.g. a plea), to grant (a request), to accept (e.g. an argument), to give consideration to<br>7. to smell (esp. incense), to sample (a fragrance)<br>8. to taste (alcohol), to try",N5,142,君の辞書には　僕の話を<b>聞く</b>という言葉はないのかな,"I wonder if your dictionary doesn't have the word ""listen to me""?","S01E02, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E23, S01E24, S01E25, S01E26, S01E29, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E38, S01E39, S01E40, S01E41, S01E42, S01E44, S01E45, S01E46, S01E48, S01E50"
よい,よい,Good,N5,141,ペン子さんへの気持は なんでも<b>よく</b>ないよ,There's nothing good about my feelings for Penko.,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E22, S01E23, S01E24, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
みる,みる,To try doing,Unlabeled,138,では　今の０．０５秒のプロセスをもう一度　見て<b>みよ</b>う,"Now, let's take a look at the current 0.05 second process again.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
のに,のに,"1. although, despite, even though, and yet<br>2. whereas, while<br>3. if only, I wish<br>4. in order to",Unlabeled,134,どいつもこいつも俺を見ると 怖がって逃げる<b>のに</b>,"Whenever this guy sees me, he gets scared and runs away.","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E45, S01E46, S01E49, S01E50"
子,こ,"1. child<br>2. young (animal)<br>3. young woman, young geisha<br>4. offshoot<br>5. interest<br>6. new shares<br>7. player who is not a dealer (in cards, mahjong, etc.)<br>8. bird egg<br>9. -er (often of young women)",N4,133,またペン<b>子</b>さんにサービス券をサービスしてもらっちゃったんだ!,I also had Penko give me a service ticket!,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E18, S01E19, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E38, S01E40, S01E41, S01E42, S01E45, S01E50"
ねぇ,ね,"1. right?, don't you think<br>2. hey, come on, listen",Unlabeled,132,行く先々で 粗品がもらえるなんて<b>ねぇ</b>,I don't think I'll get free gifts everywhere I go.,"S01E01, S01E03, S01E04, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E26, S01E27, S01E28, S01E29, S01E30, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E40, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E50"
だって,だって,"1. after all, because<br>2. but<br>3. even<br>4. too, as well, also<br>5. they say, I hear, you mean",N3,130,<b>だって</b>　ペンギンさんがいるもの あとは家だけでしょ？,"Because if there's a penguin, all that's left is the house, right?","S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49, S01E50"
だけ,だけ,Only,Unlabeled,127,こんな図体がでかい<b>だけ</b>のヤツと 一緒にしないでちょうだい！,Please don't mix it up with this big guy!,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49"
今,いま,"1. now, the present time, just now, soon, immediately<br>2. another, more",N5,126,私が<b>今</b> こうやって しろくまカフェで 働くことになったのも,This is how I ended up working at Polar Bear Cafe.,"S01E01, S01E03, S01E04, S01E05, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E47, S01E48, S01E49"
日,ひ,"1. day, days<br>2. sun, sunshine, sunlight<br>3. (the) day, daytime, daylight<br>4. date, deadline<br>5. (past) days, time (e.g. of one's childhood)<br>6. case (esp. unfortunate), event",N4,122,でも月に二<b>日</b>くらいは休みますよ,But I take about two days off a month.,"S01E01, S01E02, S01E03, S01E05, S01E06, S01E08, S01E09, S01E10, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E36, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E45, S01E46, S01E49"
あの,あの,"1. that, those, the",N5,122,それは<b>あの</b>眩しくも世知辛い国でのことだった,It was in that dazzling yet unsophisticated country.,"S01E01, S01E03, S01E04, S01E05, S01E06, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E17, S01E18, S01E19, S01E20, S01E21, S01E22, S01E23, S01E24, S01E26, S01E27, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E38, S01E40, S01E41, S01E42, S01E44, S01E45, S01E46, S01E47, S01E49"
たち,やかた,"1. mansion, palace, manor house, castle<br>2. nobleman, noblewoman, dignitary<br>3. cabin (on a boat, carriage, etc.)",Unlabeled,122,私<b>たち</b>は アゴヒモをしてることにされて,we're being left behind,"S01E01, S01E03, S01E05, S01E07, S01E08, S01E09, S01E12, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E22, S01E23, S01E24, S01E25, S01E26, S01E28, S01E29, S01E30, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E41, S01E43, S01E44, S01E46, S01E47, S01E48, S01E49, S01E50"
