Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
はい,はい,"1. yes, that is correct<br>2. understood, I see, OK, okay<br>3. present, here<br>4. pardon?, what's that?, come again?<br>5. now, here, here you go<br>6. giddy-up, giddap",N5,133,<b>はい</b>、それで皆さんもお誘いしようと思ったんです,"Yes, that's why I thought I'd invite you all.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_01_42_000.jpg"">"
これ,コレ,This one,N5,130,他になければ<b>これ</b>で決をとります おばけ屋敷か喫茶店 どちらが,"If nothing else, I'll decide: haunted house or coffee shop.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 07 - Culture Fest_00_02_35_000.jpg"">"
もう,もう,"1. now, soon, shortly, before long, presently<br>2. already, yet, by now, (not) anymore<br>3. further, more, again, another, the other<br>4. tsk, dammit, jeez, come on, what the hell",N5,129,では<b>もう</b>一度文化祭の出し物について話したいと思います まず目安箱を見てみます,"Now, I would like to talk about the cultural festival performances again. First, let's take a look at the guide box.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 07 - Culture Fest_00_03_53_000.jpg"">"
先生,せんせい,"1. teacher, instructor, master<br>2. sensei, title or form of address for a teacher, master, doctor, lawyer, etc.<br>3. intimate or teasing form of address<br>4. one's elder",N5,126,高校では授業ごとに<b>先生</b>が違います,"In high school, each class has a different teacher.","Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_09_57_000.jpg"">"
いう,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",Unlabeled,125,だから目標をもって生きたほうがいいですよ と<b>いう</b>言葉ですね,That's why it's better to live with a goal.,"Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_02_01_000.jpg"">"
じゃあ,で,"1. coming out, going out, outflow, efflux, rising (of the Sun or the Moon)<br>2. attending (work), appearing (on stage), one's turn to go on<br>3. start, beginning<br>4. origins, background, person (or item) originating from ..., graduate of ..., native of ..., member of ... (lineage)<br>5. architectural member that projects outward<br>6. highest point of the stern of a ship<br>7. amount (comprising something), amount of time or effort required to do something",N5,117,そんなに納得されても困るが <b>じゃあ</b>車を壊してばかりいる人は誰だ ゆかり先生 気持ちはわかるがそうじゃない,"It's hard to be so convinced, but then who is the person who keeps destroying cars? Yukari-sensei, I understand how you feel, but that's not the case.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 25 - Onwards Entrance Exams_00_02_42_000.jpg"">"
みんな,みんな,"1. everyone, everybody, all<br>2. everything, all",N5,116,そんなわけで、夏休みも終わったけど、<b>みんな</b>はどこかへ遊びに行ったかな,"So, summer vacation is over, but I wonder if everyone went somewhere to play.","Episode 01 - Miss Yukari, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 05 - Summer Break_00_21_13_000.jpg"">"
ああ,ああ,"1. ah!, oh!, alas!<br>2. yes, indeed, that is correct<br>3. aah, gah, argh<br>4. hey!, yo!<br>5. uh huh, yeah yeah, right, gotcha",N4,116,<b>ああ</b> いいわよ 好きにして 生徒の実性を尊重とか言うので 合格だ,"Ah, that's fine. I like it and respect the reality of the students, so I passed.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 16 - Culture Fest 2nd Year_00_02_03_000.jpg"">"
大阪,オオサカ,Osaka,Unlabeled,103,でも、すぐに<b>大阪</b>はにゃものもとへと去っていくのでした,"However, Osaka soon left behind Nyamono.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 08 - New Years Dream Special, Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 23 - Last Sports Fest_00_05_19_000.jpg"">"
いる,いる,"1. to be (of animate objects), to exist<br>2. to stay<br>3. to be ...-ing, to have been ...-ing",Unlabeled,103,ミルチとゆかちゃんは小学校に通<b>い</b>ます この間まで私も通っていました でも 今日はプールだ 8時間目からプールだ,"Mirchi and Yuka-chan go to elementary school, and I used to go there as well until recently. But today we're going to the pool. Starting from the 8th period, we're going to the pool.","Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_04_53_000.jpg"">"
この,この,This (Demonstrative),N5,102,他のクラスには絶対真似できないことをしよう <b>この</b>クラスにあって 予想にないもの,Let's do something that no other class can imitate. Something that is unexpected in this class.,"Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 16 - Culture Fest 2nd Year_00_04_12_000.jpg"">"
れる,レル,Passive / Potential Form,Unlabeled,102,そ<b>れ</b>では 本年度最も優秀な成績を納めた生徒に 禁断証が贈られます,"Now, the students with the best grades this year will be given a Forbidden Certificate.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 26 - Graduation Ceremony_00_07_04_000.jpg"">"
ちよ,ちよ,Chiyo,Unlabeled,101,でも私も<b>ちよ</b>ちゃんとこの制服は着れないよ,But I can't wear this uniform with Mochiyo-chan.,"Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 20 - 3rd Year_00_17_15_000.jpg"">"
人,ひと,Person / People,N5,97,はーい 一緒にドリルを渡された<b>人</b>は どこにも行かずに頑張って終わらせること,"Yes, the person who was given the drill with me should do his best and finish it without going anywhere.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 05 - Summer Break_00_02_18_000.jpg"">"
くる,くる,"1. to come (spatially or temporally), to approach, to arrive<br>2. to come back, to do ... and come back<br>3. to come to be, to become, to get, to grow, to continue<br>4. to come from, to be caused by, to derive from<br>5. to come to (i.e. ""when it comes to spinach ..."")",Unlabeled,94,今年も文化祭が近づいて<b>き</b>ました 文化祭は何をしたらいいですか 喫茶店 お化け屋敷 またですか えっと,The school festival is approaching again this year. What should we do during the school festival? Coffee shop Haunted house again?,"Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 16 - Culture Fest 2nd Year_00_01_42_000.jpg"">"
