Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
これ,コレ,This one,N5,673,まぁ <b>これ</b>は少し大げさに３人の違いを比べたものですが,"Well, this is a slightly exaggerated comparison of the differences between the three people.","E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
だけ,だけ,"1. only, just, merely, simply, no more than, nothing but, alone<br>2. as much as, to the extent of, enough to",Unlabeled,657,《僕<b>だけ</b>が こんなところで負けるわけにはいかない！,``I can't be the only one who loses in a place like this!,"E001, E002, E003, E004, E005, E006, E007, E009, E010, E011, E013, E014, E015, E016, E017, E018, E019, E021, E022, E023, E024, E025, E026, E027, E028, E029, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
もう,もう,"1. now, soon, shortly, before long, presently<br>2. already, yet, by now, (not) anymore<br>3. further, more, again, another, the other<br>4. tsk, dammit, jeez, come on, what the hell",N5,639,お前が何を考えてるとかんなことは<b>もう</b>関係ねえ！,It doesn't matter what you think anymore!,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
言う,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",N5,636,ナルト！ さっきミズキが<b>言っ</b>たことは でたらめだ！,Naruto! What Mizuki just said is bullshit!,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E017, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E072, E073, E074, E075, E076, E077, E078, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E122, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
術,じゅつ,Jutsu / Technique / Art,Unlabeled,616,変化の<b>術</b>で それらを 持っとるもんに変化する！,Use the art of change to transform into someone who can take them on!,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E024, E026, E028, E029, E030, E031, E032, E033, E034, E035, E036, E038, E039, E040, E041, E042, E043, E044, E045, E046, E048, E049, E050, E051, E052, E053, E054, E055, E056, E058, E059, E060, E061, E062, E064, E066, E067, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E081, E082, E083, E084, E085, E086, E087, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E103, E104, E105, E106, E107, E108, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E125, E127, E128, E130, E131, E132, E133, E134, E135",
ヤツ,やつ,"1. fellow, guy, chap<br>2. thing, object<br>3. he, she, him, her",Unlabeled,598,アニキのほかにも カカシを恨みに思ってる<b>ヤツ</b>がいたんですよ！,"Besides Aniki, there was someone else who also held a grudge against Kakashi!","E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E094, E095, E096, E098, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E132, E133, E135",
僕,ぼく,I / Me (Male pronoun),N4,554,《<b>僕</b>だけが こんなところで負けるわけにはいかない！,``I can't be the only one who loses in a place like this!,"E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E021, E022, E023, E026, E027, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E043, E046, E047, E048, E049, E050, E051, E054, E055, E056, E058, E059, E060, E061, E062, E065, E066, E067, E069, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E093, E094, E095, E098, E099, E100, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
よう,ヨウ,Seem / Like / Way,Unlabeled,545,それに あの首飾りは君がしていい<b>よう</b>なものじゃない！,And that necklace isn't something you should wear!,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E048, E049, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
あっ,あっ,"1. ah, oh<br>2. hey!",N3,528,財力と暴力を盾に入り込んできたヤツは <b>あっ</b>という間に,The guy who got in using financial power and violence as a shield quickly,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E072, E074, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E126, E128, E129, E130, E132, E134, E135",
いう,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",Unlabeled,515,｢えぇ!?｣じゃない 忍には忍の三禁と<b>いう</b>ものがあるのを,"It's not ""Eh!?"" It's just that ninjas have what they call the three prohibitions of ninjas.","E001, E002, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E116, E117, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E135",
くる,くる,"1. to come (spatially or temporally), to approach, to arrive<br>2. to come back, to do ... and come back<br>3. to come to be, to become, to get, to grow, to continue<br>4. to come from, to be caused by, to derive from<br>5. to come to (i.e. ""when it comes to spinach ..."")",Unlabeled,482,財力と暴力を盾に入り込んで<b>き</b>たヤツは あっという間に,The guy who got in using financial power and violence as a shield quickly,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E020, E021, E022, E023, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E046, E047, E048, E049, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E135",
じゃ,ジャ,Well then / To be (de-wa),N5,478,でも お前<b>じゃ</b> 俺には絶対勝てねえんだってばよ！,But you'll never be able to beat me!,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E021, E022, E023, E024, E025, E026, E027, E029, E031, E032, E033, E034, E035, E036, E037, E038, E039, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E062, E063, E064, E065, E066, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E085, E086, E087, E088, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E104, E106, E107, E108, E109, E110, E111, E112, E114, E115, E116, E119, E120, E121, E122, E123, E124, E126, E127, E128, E129, E130, E132, E134, E135",
まで,まで,"1. until (a time), till, to, up to<br>2. to (a place), as far as<br>3. to (an extent), up to, so far as, even<br>4. only, merely",Unlabeled,456,だったらそのつながりを俺は断ち切る<b>まで</b>だ！,"If that's the case, I'll have to sever that connection!","E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E016, E017, E018, E019, E020, E021, E022, E023, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E077, E078, E079, E080, E081, E082, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E127, E128, E129, E132, E133, E134, E135",
行く,いく,"1. to go, to move (in a direction or towards a specific location), to head (towards), to be transported (towards), to reach<br>2. to proceed, to take place<br>3. to pass through, to come and go<br>4. to walk<br>5. to die, to pass away<br>6. to do (in a specific way)<br>7. to stream, to flow<br>8. to continue<br>9. to have an orgasm, to come, to cum<br>10. to trip, to get high, to have a drug-induced hallucination",N5,453,だが もう終わりだ次はマジで<b>行く</b>！,"But it's over now, I'll go seriously next time!","E001, E002, E003, E004, E005, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E018, E019, E020, E021, E022, E023, E024, E025, E026, E027, E028, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E059, E060, E061, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E133, E134, E135",
分かる,わかる,"1. to understand, to comprehend, to grasp, to see, to get, to follow<br>2. to become clear, to be known, to be discovered, to be realized, to be realised, to be found out<br>3. I know!, I think so too!",N5,449,あしたがどれほど大事な日かお前にも<b>分かっ</b>ているはずだ！,You must know how important tomorrow is!,"E001, E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E070, E071, E073, E074, E075, E076, E077, E078, E079, E080, E081, E082, E083, E084, E086, E087, E088, E089, E090, E091, E092, E093, E094, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E129, E130, E131, E132, E133, E135",
チャクラ,チャクラ,"1. chakra, centers of spiritual power in the human body, in Indian thought",Unlabeled,427,<b>チャクラ</b>コントロールは 針を通すつもりで！,Chakra control is like putting a needle through it!,"E002, E005, E007, E010, E011, E012, E013, E015, E016, E017, E018, E019, E021, E022, E023, E026, E028, E029, E031, E032, E033, E034, E036, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E052, E053, E054, E055, E056, E057, E060, E061, E062, E063, E064, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E079, E080, E082, E083, E084, E086, E087, E088, E089, E092, E093, E094, E095, E096, E100, E104, E105, E106, E112, E113, E114, E115, E116, E117, E118, E119, E120, E122, E123, E124, E125, E127, E130, E132, E133, E134, E135",
たい,たい,Want to... (Verb suffix),Unlabeled,426,立派な忍者になれることを証明し<b>たい</b>んです！,I want to prove that I can be a great ninja!,"E001, E002, E003, E004, E005, E007, E008, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E024, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E080, E081, E082, E083, E084, E085, E086, E088, E089, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128, E129, E130, E131, E132, E134, E135",
